candidate,feature_group,ratio_variant,clip_name,revenue_weight,ratio_weight,Revenue_mae,Revenue_mape,COGS_mae,COGS_mape,avg_mae,avg_mape,weighted_avg_mape,scenario_weight_total,scenarios_covered,folds_evaluated
ratio_all_conservative_wide_rw1.45_cw1.10,all,conservative,wide,1.45,1.1,172007.2121727772,6.871270417212976,212384.70779720845,9.059030887217938,192195.9599849928,7.965150652215457,8.783160945882976,1.0,4,8
ratio_all_base_business_rw1.50_cw0.95,all,base,business,1.5,0.95,187086.08606933197,7.267824421951373,202422.22730519032,8.527261791165536,194754.15668726116,7.897543106558453,8.78323695407481,1.0,4,8
ratio_all_base_wide_rw1.50_cw0.95,all,base,wide,1.5,0.95,187086.08606933197,7.267824421951373,202422.22730519032,8.527261791165536,194754.15668726116,7.897543106558453,8.78323695407481,1.0,4,8
ratio_all_flex_business_rw1.50_cw0.95,all,flex,business,1.5,0.95,187086.08606933197,7.267824421951373,200060.5456353934,8.468930281280517,193573.3158523627,7.868377351615946,8.785426597522836,1.0,4,8
ratio_all_flex_wide_rw1.50_cw0.95,all,flex,wide,1.5,0.95,187086.08606933197,7.267824421951373,200060.5456353934,8.468930281280517,193573.3158523627,7.868377351615946,8.785426597522836,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.05,no_web,base,business,1.4,1.05,166723.41972853272,6.979954012539517,174346.57921782823,7.815498365598159,170534.99947318048,7.3977261890688375,8.787511622805678,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.05,no_web,base,wide,1.4,1.05,166723.41972853272,6.979954012539517,174346.57921782823,7.815498365598159,170534.99947318048,7.3977261890688375,8.787511622805678,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.25,no_web,base,business,1.4,1.25,166723.41972853272,6.979954012539517,175199.01927686675,7.847831453170116,170961.21950269974,7.413892732854816,8.787577623489913,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.25,no_web,base,wide,1.4,1.25,166723.41972853272,6.979954012539517,175199.01927686675,7.847831453170116,170961.21950269974,7.413892732854816,8.787577623489913,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.15,no_web,flex,business,1.4,1.15,166723.41972853272,6.979954012539517,175314.2627198891,7.865783937018254,171018.84122421092,7.422868974778885,8.789159863255048,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.15,no_web,flex,wide,1.4,1.15,166723.41972853272,6.979954012539517,175314.2627198891,7.865783937018254,171018.84122421092,7.422868974778885,8.789159863255048,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.10,no_web,flex,business,1.4,1.1,166723.41972853272,6.979954012539517,175080.4433248939,7.856637992810368,170901.9315267133,7.418296002674943,8.78965558903936,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.10,no_web,flex,wide,1.4,1.1,166723.41972853272,6.979954012539517,175080.4433248939,7.856637992810368,170901.9315267133,7.418296002674943,8.78965558903936,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.20,no_web,flex,business,1.4,1.2,166723.41972853272,6.979954012539517,176039.17969568598,7.886347565938854,171381.29971210935,7.4331507892391855,8.79218062218959,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.20,no_web,flex,wide,1.4,1.2,166723.41972853272,6.979954012539517,176039.17969568598,7.886347565938854,171381.29971210935,7.4331507892391855,8.79218062218959,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.05,no_web,flex,business,1.4,1.05,166723.41972853272,6.979954012539517,175422.64984973584,7.863129519531532,171073.03478913428,7.421541766035524,8.795723203846974,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.05,no_web,flex,wide,1.4,1.05,166723.41972853272,6.979954012539517,175422.64984973584,7.863129519531532,171073.03478913428,7.421541766035524,8.795723203846974,1.0,4,8
ratio_all_flex_mid_rw1.50_cw1.10,all,flex,mid,1.5,1.1,187086.08606933197,7.267824421951373,196806.20902963178,8.368744666785075,191946.14754948186,7.818284544368224,8.796370976694023,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.30,no_web,base,business,1.4,1.3,166723.41972853272,6.979954012539517,176629.0308361386,7.889543793902705,171676.22528233565,7.434748903221111,8.798299431313701,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.30,no_web,base,wide,1.4,1.3,166723.41972853272,6.979954012539517,176629.0308361386,7.889543793902705,171676.22528233565,7.434748903221111,8.798299431313701,1.0,4,8
ratio_no_web_base_business_rw1.40_cw1.00,no_web,base,business,1.4,1.0,166723.41972853272,6.979954012539517,175494.6467089083,7.843665883792095,171109.0332187205,7.411809948165806,8.799263822238276,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw1.00,no_web,base,wide,1.4,1.0,166723.41972853272,6.979954012539517,175494.6467089083,7.843665883792095,171109.0332187205,7.411809948165806,8.799263822238276,1.0,4,8
ratio_all_base_mid_rw1.50_cw1.10,all,base,mid,1.5,1.1,187086.08606933197,7.267824421951373,199432.80290191816,8.434286243354965,193259.44448562508,7.851055332653168,8.799334754809589,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.25,no_web,flex,business,1.4,1.25,166723.41972853272,6.979954012539517,177340.12297737866,7.925348924153703,172031.7713529557,7.452651468346611,8.799959602851626,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.25,no_web,flex,wide,1.4,1.25,166723.41972853272,6.979954012539517,177340.12297737866,7.925348924153703,172031.7713529557,7.452651468346611,8.799959602851626,1.0,4,8
ratio_all_conservative_business_rw1.45_cw1.05,all,conservative,business,1.45,1.05,172007.2121727772,6.871270417212976,213601.65609853528,9.091733325387557,192804.43413565622,7.981501871300266,8.802619671576263,1.0,4,8
ratio_all_conservative_wide_rw1.45_cw1.05,all,conservative,wide,1.45,1.05,172007.2121727772,6.871270417212976,213601.65609853528,9.091733325387557,192804.43413565622,7.981501871300266,8.802619671576263,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.00,no_web,flex,business,1.4,1.0,166723.41972853272,6.979954012539517,176001.0844289446,7.877956055511029,171362.25207873865,7.4289550340252735,8.805369589741167,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.00,no_web,flex,wide,1.4,1.0,166723.41972853272,6.979954012539517,176001.0844289446,7.877956055511029,171362.25207873865,7.4289550340252735,8.805369589741167,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw1.30,no_web,flex,business,1.4,1.3,166723.41972853272,6.979954012539517,178932.04580675057,7.9728367120410875,172827.73276764163,7.476395362290302,8.811048510162282,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw1.30,no_web,flex,wide,1.4,1.3,166723.41972853272,6.979954012539517,178932.04580675057,7.9728367120410875,172827.73276764163,7.476395362290302,8.811048510162282,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw1.30,all,conservative,mid,1.45,1.3,172007.2121727772,6.871270417212976,212854.2964728423,9.103783389354541,192430.75432280975,7.987526903283759,8.812085336519644,1.0,4,8
ratio_no_web_base_business_rw1.40_cw0.95,no_web,base,business,1.4,0.95,166723.41972853272,6.979954012539517,176897.45666214352,7.878996046440248,171810.43819533812,7.429475029489883,8.81494992813198,1.0,4,8
ratio_no_web_base_wide_rw1.40_cw0.95,no_web,base,wide,1.4,0.95,166723.41972853272,6.979954012539517,176897.45666214352,7.878996046440248,171810.43819533812,7.429475029489883,8.81494992813198,1.0,4,8
ratio_all_flex_mid_rw1.50_cw1.05,all,flex,mid,1.5,1.05,187086.08606933197,7.267824421951373,199095.547487913,8.442855715067417,193090.81677862248,7.855340068509395,8.818801333430523,1.0,4,8
ratio_no_web_flex_business_rw1.40_cw0.95,no_web,flex,business,1.4,0.95,166723.41972853272,6.979954012539517,177287.46479506564,7.910055144395205,172005.44226179918,7.445004578467362,8.821410304930872,1.0,4,8
ratio_no_web_flex_wide_rw1.40_cw0.95,no_web,flex,wide,1.4,0.95,166723.41972853272,6.979954012539517,177287.46479506564,7.910055144395205,172005.44226179918,7.445004578467362,8.821410304930872,1.0,4,8
ratio_all_base_mid_rw1.50_cw1.05,all,base,mid,1.5,1.05,187086.08606933197,7.267824421951373,201954.43479191247,8.512774458445337,194520.2604306222,7.890299440198354,8.822730997400935,1.0,4,8
ratio_all_conservative_business_rw1.45_cw1.00,all,conservative,business,1.45,1.0,172007.2121727772,6.871270417212976,214853.36982209695,9.125663507535602,193430.29099743706,7.998466962374289,8.822911224429758,1.0,4,8
ratio_all_conservative_wide_rw1.45_cw1.00,all,conservative,wide,1.45,1.0,172007.2121727772,6.871270417212976,214853.36982209695,9.125663507535602,193430.29099743706,7.998466962374289,8.822911224429758,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw1.25,all,conservative,mid,1.45,1.25,172007.2121727772,6.871270417212976,213772.51577839436,9.125517587290263,192889.8639755858,7.99839400225162,8.827183107020858,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw1.05,no_web,flex,mid,1.2,1.05,160551.68539196777,6.852989884784159,172777.41443723405,7.806927668742304,166664.5499146009,7.329958776763232,8.842199093432756,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw1.20,all,conservative,mid,1.45,1.2,172007.2121727772,6.871270417212976,214772.42893905332,9.150028670460387,193389.82055591524,8.010649543836681,8.843207906463313,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw1.00,no_web,flex,mid,1.2,1.0,160551.68539196777,6.852989884784159,171757.30574486995,7.778573551075309,166154.49556841888,7.315781717929734,8.843838060108911,1.0,4,8
ratio_all_conservative_business_rw1.45_cw0.95,all,conservative,business,1.45,0.95,172007.2121727772,6.871270417212976,216138.36157589726,9.161139246292386,194072.7868743372,8.016204831752681,8.843974016837507,1.0,4,8
ratio_all_conservative_wide_rw1.45_cw0.95,all,conservative,wide,1.45,0.95,172007.2121727772,6.871270417212976,216138.36157589726,9.161139246292386,194072.7868743372,8.016204831752681,8.843974016837507,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw1.10,no_web,flex,mid,1.2,1.1,160551.68539196777,6.852989884784159,174201.2369577112,7.848540179636043,167376.46117483947,7.350765032210101,8.84541446528162,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw1.00,no_web,base,mid,1.2,1.0,160551.68539196777,6.852989884784159,170478.78851106836,7.7276382806470885,165515.23695151805,7.290314082715624,8.845465968293466,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw1.05,no_web,base,mid,1.2,1.05,160551.68539196777,6.852989884784159,171478.25824946605,7.752864630683048,166014.97182071692,7.302927257733603,8.845654820737545,1.0,4,8
ratio_all_flex_mid_rw1.50_cw1.00,all,flex,mid,1.5,1.0,187086.08606933197,7.267824421951373,201793.81169642965,8.526644924661225,194439.9488828808,7.897234673306299,8.847704499323292,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw1.10,no_web,base,mid,1.2,1.1,160551.68539196777,6.852989884784159,172861.29122015298,7.790634721394276,166706.48830606038,7.321812303089217,8.848781306679117,1.0,4,8
ratio_all_base_mid_rw1.50_cw1.00,all,base,mid,1.5,1.0,187086.08606933197,7.267824421951373,204534.03692680385,8.594207891921641,195810.06149806792,7.931016156936507,8.848925870209435,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw0.95,no_web,base,mid,1.2,0.95,160551.68539196777,6.852989884784159,169906.87909288655,7.7149220209058065,165229.28224242717,7.283955952844983,8.849348906818726,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw0.95,no_web,flex,mid,1.2,0.95,160551.68539196777,6.852989884784159,171225.55648079637,7.764000046726775,165888.6209363821,7.308494965755466,8.850135653315133,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw1.15,no_web,flex,mid,1.2,1.15,160551.68539196777,6.852989884784159,175860.90687744907,7.8980862256671545,168206.29613470842,7.375538055225657,8.850998886721769,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw1.15,no_web,base,mid,1.2,1.15,160551.68539196777,6.852989884784159,174477.7909700287,7.837612022751367,167514.73818099825,7.345300953767763,8.855451615636447,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw1.20,no_web,flex,mid,1.2,1.2,160551.68539196777,6.852989884784159,177723.0896975969,7.954486527978205,169137.38754478234,7.403738206381182,8.859342176120634,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw1.15,all,conservative,mid,1.45,1.15,172007.2121727772,6.871270417212976,215839.59180605484,9.177215935911878,193923.40198941602,8.024243176562427,8.860529534536235,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw1.20,no_web,base,mid,1.2,1.2,160551.68539196777,6.852989884784159,176278.521433549,7.891133262597041,168415.10341275838,7.3720615736905994,8.864402697535517,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw1.25,no_web,flex,mid,1.2,1.25,160551.68539196777,6.852989884784159,179611.71112877186,8.011983615229006,170081.69826036983,7.432486750006582,8.868615779149836,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw1.25,no_web,base,mid,1.2,1.25,160551.68539196777,6.852989884784159,178104.44643174086,7.945561919148992,169328.06591185433,7.3992759019665755,8.87398332543777,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw1.15,no_web,base,mid,1.4,1.15,166723.41972853272,6.979954012539517,178957.89349589415,7.961717619977341,172840.65661221344,7.470835816258429,8.878066081810486,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw1.10,all,conservative,mid,1.45,1.1,172007.2121727772,6.871270417212976,216957.0651854384,9.206085403005256,194482.13867910777,8.038677910109115,8.87837478042108,1.0,4,8
ratio_all_base_mid_rw1.50_cw0.95,all,base,mid,1.5,0.95,187086.08606933197,7.267824421951373,207218.963369211,8.67930148174076,197152.5247192715,7.973562951846066,8.878551396011332,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw1.10,no_web,base,mid,1.4,1.1,166723.41972853272,6.979954012539517,178892.980414796,7.957921728754401,172808.20007166438,7.468937870646959,8.878616268441514,1.0,4,8
ratio_all_flex_mid_rw1.50_cw0.95,all,flex,mid,1.5,0.95,187086.08606933197,7.267824421951373,204767.70498332527,8.618352609617107,195926.89552632862,7.94308851578424,8.879232679761447,1.0,4,8
ratio_no_web_flex_mid_rw1.20_cw1.30,no_web,flex,mid,1.2,1.3,160551.68539196777,6.852989884784159,181713.42486570094,8.07650808366979,171132.55512883436,7.464748984226975,8.879477634456348,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw1.20,no_web,base,mid,1.4,1.2,166723.41972853272,6.979954012539517,179380.26016279066,7.97514346661108,173051.8399456617,7.477548739575298,8.880661205221813,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw1.10,no_web,flex,mid,1.4,1.1,166723.41972853272,6.979954012539517,179723.6500008367,8.000543556151326,173223.5348646847,7.490248784345422,8.881760583844592,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw1.15,no_web,flex,mid,1.4,1.15,166723.41972853272,6.979954012539517,180020.19354896454,8.011075873227787,173371.80663874862,7.495514942883652,8.88217265137364,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw1.05,no_web,base,mid,1.4,1.05,166723.41972853272,6.979954012539517,179217.3565265772,7.964958685973579,172970.38812755496,7.472456349256548,8.88259002127599,1.0,4,8
ratio_no_web_base_mid_rw1.20_cw1.30,no_web,base,mid,1.2,1.3,160551.68539196777,6.852989884784159,179982.17431017454,8.001817059691804,170266.92985107115,7.427403472237982,8.88406647125752,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw1.20,no_web,flex,mid,1.4,1.2,166723.41972853272,6.979954012539517,180807.83487857325,8.033025879444935,173765.627303553,7.506489945992226,8.88610120642719,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw1.05,no_web,flex,mid,1.4,1.05,166723.41972853272,6.979954012539517,180003.1322135335,8.005648706428678,173363.27597103312,7.492801359484098,8.886920402760593,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw1.25,no_web,base,mid,1.4,1.25,166723.41972853272,6.979954012539517,180478.40386704315,8.006474672770707,173600.91179778794,7.493214342655112,8.888465424149766,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw1.00,no_web,base,mid,1.4,1.0,166723.41972853272,6.979954012539517,180171.48855065607,7.989094604640158,173447.4541395944,7.484524308589838,8.89173896262765,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw1.25,no_web,flex,mid,1.4,1.25,166723.41972853272,6.979954012539517,182162.67700981986,8.07326145168684,174443.04836917628,7.526607732113178,8.894628212533693,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw1.00,no_web,flex,mid,1.4,1.0,166723.41972853272,6.979954012539517,180533.91088661898,8.019461163287612,173628.66530757584,7.499707587913564,8.895775802528629,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw1.05,all,conservative,mid,1.45,1.05,172007.2121727772,6.871270417212976,218153.77211485727,9.237783678988418,195080.49214381722,8.054527048100697,8.8971722348387,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.30,no_web,conservative,business,1.3,1.3,156639.06466354895,6.71549923066151,190052.61262431394,8.469840285541594,173345.83864393143,7.592669758101551,8.899454799243344,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.30,no_web,conservative,wide,1.3,1.3,156639.06466354895,6.71549923066151,190052.61262431394,8.469840285541594,173345.83864393143,7.592669758101551,8.899454799243344,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw1.30,no_web,base,mid,1.4,1.3,166723.41972853272,6.979954012539517,181962.1947012542,8.049606511796782,174342.80721489346,7.51478026216815,8.90001513271495,1.0,4,8
ratio_no_web_base_mid_rw1.40_cw0.95,no_web,base,mid,1.4,0.95,166723.41972853272,6.979954012539517,181373.93742339654,8.02027519672222,174048.67857596464,7.500114604630868,8.904754186055898,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw1.30,no_web,flex,mid,1.4,1.3,166723.41972853272,6.979954012539517,183789.46187796912,8.121656687385014,175256.44080325094,7.550805349962266,8.906363056652356,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.25,no_web,conservative,business,1.3,1.25,156639.06466354895,6.71549923066151,190211.5899987036,8.469590790322268,173425.3273311263,7.5925450104918895,8.910671042870995,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.25,no_web,conservative,wide,1.3,1.25,156639.06466354895,6.71549923066151,190211.5899987036,8.469590790322268,173425.3273311263,7.5925450104918895,8.910671042870995,1.0,4,8
ratio_no_web_flex_mid_rw1.40_cw0.95,no_web,flex,mid,1.4,0.95,166723.41972853272,6.979954012539517,181749.3042323629,8.050155700809087,174236.3619804478,7.515054856674302,8.910857456660603,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw1.00,all,conservative,mid,1.45,1.0,172007.2121727772,6.871270417212976,219389.81246727132,9.270817732952205,195698.51232002425,8.07104407508259,8.916532903279604,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.20,no_web,conservative,business,1.3,1.2,156639.06466354895,6.71549923066151,190400.1804168708,8.470367744669497,173519.62254020988,7.592933487665503,8.922434855057459,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.20,no_web,conservative,wide,1.3,1.2,156639.06466354895,6.71549923066151,190400.1804168708,8.470367744669497,173519.62254020988,7.592933487665503,8.922434855057459,1.0,4,8
ratio_no_web_conservative_business_rw1.25_cw1.30,no_web,conservative,business,1.25,1.3,156302.04744433405,6.7243472612442705,189867.73753025391,8.463965488589594,173084.89248729398,7.594156374916933,8.925004996700416,1.0,4,8
ratio_no_web_conservative_wide_rw1.25_cw1.30,no_web,conservative,wide,1.25,1.3,156302.04744433405,6.7243472612442705,189867.73753025391,8.463965488589594,173084.89248729398,7.594156374916933,8.925004996700416,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.15,no_web,conservative,business,1.3,1.15,156639.06466354895,6.71549923066151,190636.25306732173,8.473566378287767,173637.65886543534,7.594532804474638,8.934955938020071,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.15,no_web,conservative,wide,1.3,1.15,156639.06466354895,6.71549923066151,190636.25306732173,8.473566378287767,173637.65886543534,7.594532804474638,8.934955938020071,1.0,4,8
ratio_all_conservative_mid_rw1.45_cw0.95,all,conservative,mid,1.45,0.95,172007.2121727772,6.871270417212976,220600.8429211426,9.30455032485176,196304.0275469599,8.087910371032368,8.93587580800724,1.0,4,8
ratio_no_web_conservative_business_rw1.25_cw1.25,no_web,conservative,business,1.25,1.25,156302.04744433405,6.7243472612442705,189957.03092551648,8.461689767427995,173129.53918492526,7.593018514336133,8.936384463316127,1.0,4,8
ratio_no_web_conservative_wide_rw1.25_cw1.25,no_web,conservative,wide,1.25,1.25,156302.04744433405,6.7243472612442705,189957.03092551648,8.461689767427995,173129.53918492526,7.593018514336133,8.936384463316127,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.10,no_web,conservative,business,1.3,1.1,156639.06466354895,6.71549923066151,190915.92581979441,8.478557541381969,173777.49524167168,7.59702838602174,8.947981586149254,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.10,no_web,conservative,wide,1.3,1.1,156639.06466354895,6.71549923066151,190915.92581979441,8.478557541381969,173777.49524167168,7.59702838602174,8.947981586149254,1.0,4,8
ratio_no_web_conservative_business_rw1.25_cw1.20,no_web,conservative,business,1.25,1.2,156302.04744433405,6.7243472612442705,190086.90140750856,8.46049321726147,173194.4744259213,7.59242023925287,8.948258595676956,1.0,4,8
ratio_no_web_conservative_wide_rw1.25_cw1.20,no_web,conservative,wide,1.25,1.2,156302.04744433405,6.7243472612442705,190086.90140750856,8.46049321726147,173194.4744259213,7.59242023925287,8.948258595676956,1.0,4,8
ratio_no_web_conservative_business_rw1.35_cw1.30,no_web,conservative,business,1.35,1.3,160141.26068043616,6.804198161710829,192208.66040562748,8.533735277015397,176174.96054303183,7.668966719363113,8.95304346670519,1.0,4,8
ratio_no_web_conservative_wide_rw1.35_cw1.30,no_web,conservative,wide,1.35,1.3,160141.26068043616,6.804198161710829,192208.66040562748,8.533735277015397,176174.96054303183,7.668966719363113,8.95304346670519,1.0,4,8
ratio_no_web_conservative_business_rw1.25_cw1.15,no_web,conservative,business,1.25,1.15,156302.04744433405,6.7243472612442705,190253.15164543406,8.46115863113835,173277.59954488405,7.592752946191309,8.96078439969779,1.0,4,8
ratio_no_web_conservative_wide_rw1.25_cw1.15,no_web,conservative,wide,1.25,1.15,156302.04744433405,6.7243472612442705,190253.15164543406,8.46115863113835,173277.59954488405,7.592752946191309,8.96078439969779,1.0,4,8
ratio_no_web_conservative_business_rw1.30_cw1.05,no_web,conservative,business,1.3,1.05,156639.06466354895,6.71549923066151,191319.34220289014,8.487010100636361,173979.20343321955,7.601254665648935,8.962293696889317,1.0,4,8
ratio_no_web_conservative_wide_rw1.30_cw1.05,no_web,conservative,wide,1.3,1.05,156639.06466354895,6.71549923066151,191319.34220289014,8.487010100636361,173979.20343321955,7.601254665648935,8.962293696889317,1.0,4,8
ratio_no_web_flex_business_rw1.15_cw1.05,no_web,flex,business,1.15,1.05,168449.25238735782,7.073631973262522,173979.28254965408,7.8414466771421525,171214.26746850595,7.457539325202338,8.963977235328935,1.0,4,8
ratio_no_web_flex_wide_rw1.15_cw1.05,no_web,flex,wide,1.15,1.05,168449.25238735782,7.073631973262522,173979.28254965408,7.8414466771421525,171214.26746850595,7.457539325202338,8.963977235328935,1.0,4,8
ratio_no_web_base_business_rw1.15_cw1.05,no_web,base,business,1.15,1.05,168449.25238735782,7.073631973262522,172441.48047605867,7.781880258120333,170445.36643170824,7.427756115691428,8.964068788313098,1.0,4,8
ratio_no_web_base_wide_rw1.15_cw1.05,no_web,base,wide,1.15,1.05,168449.25238735782,7.073631973262522,172441.48047605867,7.781880258120333,170445.36643170824,7.427756115691428,8.964068788313098,1.0,4,8
ratio_no_web_conservative_business_rw1.35_cw1.25,no_web,conservative,business,1.35,1.25,160141.26068043616,6.804198161710829,192432.73704174932,8.535703204088273,176286.99886109272,7.669950682899552,8.96422731829121,1.0,4,8
ratio_no_web_conservative_wide_rw1.35_cw1.25,no_web,conservative,wide,1.35,1.25,160141.26068043616,6.804198161710829,192432.73704174932,8.535703204088273,176286.99886109272,7.669950682899552,8.96422731829121,1.0,4,8
ratio_no_web_base_business_rw1.15_cw1.00,no_web,base,business,1.15,1.0,168449.25238735782,7.073631973262522,171246.7185301477,7.749347957297309,169847.98545875275,7.411489965279916,8.96455923161543,1.0,4,8
ratio_no_web_base_wide_rw1.15_cw1.00,no_web,base,wide,1.15,1.0,168449.25238735782,7.073631973262522,171246.7185301477,7.749347957297309,169847.98545875275,7.411489965279916,8.96455923161543,1.0,4,8
ratio_no_web_flex_business_rw1.15_cw1.10,no_web,flex,business,1.15,1.1,168449.25238735782,7.073631973262522,175312.5790211715,7.880178283958094,171880.91570426465,7.476905128610308,8.964763351198,1.0,4,8
ratio_no_web_flex_wide_rw1.15_cw1.10,no_web,flex,wide,1.15,1.1,168449.25238735782,7.073631973262522,175312.5790211715,7.880178283958094,171880.91570426465,7.476905128610308,8.964763351198,1.0,4,8
ratio_no_web_flex_business_rw1.15_cw1.00,no_web,flex,business,1.15,1.0,168449.25238735782,7.073631973262522,172790.5958167107,7.807201605973181,170619.92410203425,7.440416789617851,8.965284174113313,1.0,4,8
ratio_no_web_flex_wide_rw1.15_cw1.00,no_web,flex,wide,1.15,1.0,168449.25238735782,7.073631973262522,172790.5958167107,7.807201605973181,170619.92410203425,7.440416789617851,8.965284174113313,1.0,4,8
ratio_no_web_base_business_rw1.15_cw1.10,no_web,base,business,1.15,1.1,168449.25238735782,7.073631973262522,173713.59197677803,7.817355934638497,171081.4221820679,7.44549395395051,8.965450984622832,1.0,4,8
ratio_no_web_base_wide_rw1.15_cw1.10,no_web,base,wide,1.15,1.1,168449.25238735782,7.073631973262522,173713.59197677803,7.817355934638497,171081.4221820679,7.44549395395051,8.965450984622832,1.0,4,8
ratio_no_web_flex_business_rw1.15_cw1.15,no_web,flex,business,1.15,1.15,168449.25238735782,7.073631973262522,176883.99957499738,7.929169274841346,172666.62598117758,7.501400624051934,8.96853120662273,1.0,4,8
ratio_no_web_flex_wide_rw1.15_cw1.15,no_web,flex,wide,1.15,1.15,168449.25238735782,7.073631973262522,176883.99957499738,7.929169274841346,172666.62598117758,7.501400624051934,8.96853120662273,1.0,4,8
ratio_no_web_base_business_rw1.15_cw0.95,no_web,base,business,1.15,0.95,168449.25238735782,7.073631973262522,170496.15677527804,7.729861798697877,169472.70458131793,7.4017468859802,8.96867895066857,1.0,4,8
ratio_no_web_base_wide_rw1.15_cw0.95,no_web,base,wide,1.15,0.95,168449.25238735782,7.073631973262522,170496.15677527804,7.729861798697877,169472.70458131793,7.4017468859802,8.96867895066857,1.0,4,8
ratio_no_web_flex_business_rw1.15_cw0.95,no_web,flex,business,1.15,0.95,168449.25238735782,7.073631973262522,171863.2490350965,7.780582587248856,170156.25071122716,7.427107280255688,8.969048001389169,1.0,4,8
ratio_no_web_flex_wide_rw1.15_cw0.95,no_web,flex,wide,1.15,0.95,168449.25238735782,7.073631973262522,171863.2490350965,7.780582587248856,170156.25071122716,7.427107280255688,8.969048001389169,1.0,4,8
ratio_no_web_base_business_rw1.15_cw1.15,no_web,base,business,1.15,1.15,168449.25238735782,7.073631973262522,175298.2989655194,7.86361379207944,171873.7756764386,7.4686228826709815,8.969786545745043,1.0,4,8
ratio_no_web_base_wide_rw1.15_cw1.15,no_web,base,wide,1.15,1.15,168449.25238735782,7.073631973262522,175298.2989655194,7.86361379207944,171873.7756764386,7.4686228826709815,8.969786545745043,1.0,4,8
ratio_no_web_flex_business_rw1.15_cw1.20,no_web,flex,business,1.15,1.2,168449.25238735782,7.073631973262522,178649.02615128696,7.983601514675677,173549.1392693224,7.528616743969099,8.97414700779555,1.0,4,8
