scenario,fold,valid_days,scenario_weight,valid_start,valid_end,candidate,feature_group,ratio_variant,clip_name,revenue_weight,ratio_weight,Revenue_mae,Revenue_mape,COGS_mae,COGS_mape,avg_mape,avg_mae
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw0.95,no_web,conservative,business,1.2,0.95,179619.84961111113,6.172147187830937,170723.3016111111,6.428566828835526,6.300357008333232,175171.57561111113
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw1.00,no_web,conservative,business,1.2,1.0,179619.84961111113,6.172147187830937,171999.84322222223,6.45667037759272,6.314408782711828,175809.8464166667
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw1.05,no_web,conservative,business,1.2,1.05,179619.84961111113,6.172147187830937,173278.40449999998,6.484861482154446,6.328504334992692,176449.12705555555
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw1.10,no_web,conservative,business,1.2,1.1,179619.84961111113,6.172147187830937,174560.8318888889,6.513220110959319,6.342683649395128,177090.34075000003
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw1.15,no_web,conservative,business,1.2,1.15,179619.84961111113,6.172147187830937,175843.25605555557,6.541578659900038,6.356862923865488,177731.55283333335
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw1.20,no_web,conservative,business,1.2,1.2,179619.84961111113,6.172147187830937,177125.68300000002,6.569937282545707,6.371042235188322,178372.7663055556
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw1.25,no_web,conservative,business,1.2,1.25,179619.84961111113,6.172147187830937,178408.10849999997,6.598295888517619,6.385221538174278,179013.97905555554
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.20_cw1.30,no_web,conservative,business,1.2,1.3,179619.84961111113,6.172147187830937,179690.53305555557,6.626654456881109,6.399400822356023,179655.19133333335
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw0.95,no_web,conservative,business,1.25,0.95,169279.06588888893,5.95106672572157,166287.29455555553,6.309594299987915,6.1303305128547425,167783.18022222223
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw1.00,no_web,conservative,business,1.25,1.0,169279.06588888893,5.95106672572157,167496.8156111111,6.336062983998869,6.1435648548602195,168387.94075
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw1.05,no_web,conservative,business,1.25,1.05,169279.06588888893,5.95106672572157,168766.45277777777,6.364240539982302,6.157653632851936,169022.75933333335
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw1.10,no_web,conservative,business,1.25,1.1,169279.06588888893,5.95106672572157,170063.67733333333,6.393196604013954,6.172131664867762,169671.37161111113
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw1.15,no_web,conservative,business,1.25,1.15,169279.06588888893,5.95106672572157,171361.30733333333,6.422162782627433,6.186614754174501,170320.18661111113
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw1.20,no_web,conservative,business,1.25,1.2,169279.06588888893,5.95106672572157,172658.94066666666,6.451129038626643,6.201097882174107,170969.0032777778
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw1.25,no_web,conservative,business,1.25,1.25,169279.06588888893,5.95106672572157,173956.57133333333,6.480095230114567,6.215580977918068,171617.81861111114
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.25_cw1.30,no_web,conservative,business,1.25,1.3,169279.06588888893,5.95106672572157,175269.84811111106,6.509517024432182,6.230291875076876,172274.457
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw0.95,no_web,conservative,business,1.3,0.95,166132.404,5.882089161774498,165758.35838888888,6.300138019367356,6.091113590570927,165945.38119444443
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw1.00,no_web,conservative,business,1.3,1.0,166132.404,5.882089161774498,166999.05049999995,6.327353905067798,6.104721533421149,166565.72725
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw1.05,no_web,conservative,business,1.3,1.05,166132.404,5.882089161774498,168239.74194444442,6.354569785884502,6.1183294738295,167186.07297222223
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw1.10,no_web,conservative,business,1.3,1.1,166132.404,5.882089161774498,169480.43666666665,6.381785738495706,6.131937450135102,167806.4203333333
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw1.15,no_web,conservative,business,1.3,1.15,166132.404,5.882089161774498,170721.12772222218,6.409001603438613,6.145545382606556,168426.7658611111
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw1.20,no_web,conservative,business,1.3,1.2,166132.404,5.882089161774498,172012.88894444442,6.437669148858563,6.159879155316531,169072.64647222223
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw1.25,no_web,conservative,business,1.3,1.25,166132.404,5.882089161774498,173345.0952222222,6.467513856640042,6.1748015092072706,169738.74961111112
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.30_cw1.30,no_web,conservative,business,1.3,1.3,166132.404,5.882089161774498,174685.18055555553,6.497627173138003,6.189858167456251,170408.79227777777
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw0.95,no_web,conservative,business,1.35,0.95,168412.07005555555,5.942793337222222,168410.11327777777,6.381036821248057,6.16191507923514,168411.09166666667
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw1.00,no_web,conservative,business,1.35,1.0,168412.07005555555,5.942793337222222,169692.36666666667,6.409398178225313,6.176095757723767,169052.21836111112
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw1.05,no_web,conservative,business,1.35,1.05,168412.07005555555,5.942793337222222,170974.61955555555,6.4377595263256575,6.19027643177394,169693.34480555553
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw1.10,no_web,conservative,business,1.35,1.1,168412.07005555555,5.942793337222222,172256.87583333332,6.466120939570991,6.204457138396606,170334.47294444445
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw1.15,no_web,conservative,business,1.35,1.15,168412.07005555555,5.942793337222222,173539.1277222222,6.494482254805099,6.2186377960136605,170975.5988888889
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw1.20,no_web,conservative,business,1.35,1.2,168412.07005555555,5.942793337222222,174821.38316666664,6.522843662906584,6.232818500064402,171616.72661111108
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw1.25,no_web,conservative,business,1.35,1.25,168412.07005555555,5.942793337222222,176103.63599999997,6.551204983798408,6.246999160510315,172257.85302777775
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.35_cw1.30,no_web,conservative,business,1.35,1.3,168412.07005555555,5.942793337222222,177385.88872222218,6.57956633381624,6.261179835519231,172898.97938888887
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw0.95,no_web,conservative,business,1.4,0.95,178424.3012777778,6.177000425603179,173899.66449999998,6.537539623233614,6.357270024418396,176161.9828888889
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw1.00,no_web,conservative,business,1.4,1.0,178424.3012777778,6.177000425603179,175154.23644444445,6.565183862256601,6.37109214392989,176789.26886111114
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw1.05,no_web,conservative,business,1.4,1.05,178424.3012777778,6.177000425603179,176415.27861111113,6.59300762253335,6.385004024068264,177419.78994444446
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw1.10,no_web,conservative,business,1.4,1.1,178424.3012777778,6.177000425603179,177685.06127777777,6.621073859455306,6.3990371425292425,178054.68127777777
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw1.15,no_web,conservative,business,1.4,1.15,178424.3012777778,6.177000425603179,178954.84027777778,6.649140001078136,6.413070213340657,178689.5707777778
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw1.20,no_web,conservative,business,1.4,1.2,178424.3012777778,6.177000425603179,180224.6226666667,6.677206231574326,6.427103328588752,179324.46197222226
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw1.25,no_web,conservative,business,1.4,1.25,178424.3012777778,6.177000425603179,181494.40305555554,6.705272411831026,6.441136418717102,179959.35216666665
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.40_cw1.30,no_web,conservative,business,1.4,1.3,178424.3012777778,6.177000425603179,182769.0423888889,6.733456415728849,6.455228420666014,180596.67183333333
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw0.95,no_web,conservative,business,1.45,0.95,192258.6336111111,6.49817066545942,183601.15988888888,6.798734492640113,6.648452579049767,187929.89674999999
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw1.00,no_web,conservative,business,1.45,1.0,192258.6336111111,6.49817066545942,184887.63372222224,6.827489586511061,6.6628301259852405,188573.13366666666
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw1.05,no_web,conservative,business,1.45,1.05,192258.6336111111,6.49817066545942,186175.71255555557,6.856286655228199,6.677228660343809,189217.17308333333
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw1.10,no_web,conservative,business,1.45,1.1,192258.6336111111,6.49817066545942,187463.79422222223,6.885083780725141,6.691627223092281,189861.21391666666
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw1.15,no_web,conservative,business,1.45,1.15,192258.6336111111,6.49817066545942,188754.3118333333,6.913998512111726,6.706084588785573,190506.4727222222
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw1.20,no_web,conservative,business,1.45,1.2,192258.6336111111,6.49817066545942,190055.98388888885,6.943202747581903,6.720686706520661,191157.30874999997
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw1.25,no_web,conservative,business,1.45,1.25,192258.6336111111,6.49817066545942,191374.3911666667,6.972716595355284,6.735443630407352,191816.5123888889
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.45_cw1.30,no_web,conservative,business,1.45,1.3,192258.6336111111,6.49817066545942,192692.79733333332,7.002230396524152,6.750200530991786,192475.7154722222
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw0.95,no_web,conservative,business,1.5,0.95,209552.44755555555,6.892266825173363,197155.66205555547,7.168022034547953,7.030144429860657,203354.0548055555
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw1.00,no_web,conservative,business,1.5,1.0,209552.44755555555,6.892266825173363,198192.08511111108,7.189982613932533,7.041124719552948,203872.26633333333
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw1.05,no_web,conservative,business,1.5,1.05,209552.44755555555,6.892266825173363,199293.2936111111,7.213426259353563,7.052846542263463,204422.8705833333
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw1.10,no_web,conservative,business,1.5,1.1,209552.44755555555,6.892266825173363,200549.23866666667,7.240957041509079,7.066611933341221,205050.8431111111
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw1.15,no_web,conservative,business,1.5,1.15,209552.44755555555,6.892266825173363,201886.83144444443,7.270760275673236,7.081513550423299,205719.6395
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw1.20,no_web,conservative,business,1.5,1.2,209552.44755555555,6.892266825173363,203224.42844444446,7.300563636096992,7.096415230635177,206388.43800000002
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw1.25,no_web,conservative,business,1.5,1.25,209552.44755555555,6.892266825173363,204563.28000000003,7.330418660398201,7.111342742785782,207057.8637777778
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.50_cw1.30,no_web,conservative,business,1.5,1.3,209552.44755555555,6.892266825173363,205910.47549999997,7.360617051169008,7.126441938171185,207731.46152777778
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw0.95,no_web,conservative,business,1.55,0.95,229557.89822222217,7.355767400384863,212342.53799999994,7.590624743850041,7.473196072117452,220950.21811111105
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw1.00,no_web,conservative,business,1.55,1.0,229557.89822222217,7.355767400384863,213283.3868888889,7.610378004786016,7.4830727025854396,221420.64255555553
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw1.05,no_web,conservative,business,1.55,1.05,229557.89822222217,7.355767400384863,214229.84722222222,7.630362197784356,7.4930647990846095,221893.87272222218
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw1.10,no_web,conservative,business,1.55,1.1,229557.89822222217,7.355767400384863,215279.27550000002,7.65282096740017,7.504294183892517,222418.5868611111
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw1.15,no_web,conservative,business,1.55,1.15,229557.89822222217,7.355767400384863,216341.90383333332,7.675587893498246,7.515677646941555,222949.90102777776
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw1.20,no_web,conservative,business,1.55,1.2,229557.89822222217,7.355767400384863,217452.0467222222,7.699541227554477,7.52765431396967,223504.97247222217
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw1.25,no_web,conservative,business,1.55,1.25,229557.89822222217,7.355767400384863,218690.30711111103,7.726782587378047,7.541274993881455,224124.10266666661
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_business_rw1.55_cw1.30,no_web,conservative,business,1.55,1.3,229557.89822222217,7.355767400384863,220043.0302222222,7.75721213305383,7.556489766719347,224800.4642222222
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw0.95,no_web,conservative,mid,1.15,0.95,194510.659,6.491138393460551,180790.6448888889,6.6898752909205665,6.590506842190559,187650.65194444446
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw1.00,no_web,conservative,mid,1.15,1.0,194510.659,6.491138393460551,182073.0107222222,6.718016261243354,6.604577327351953,188291.83486111113
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw1.05,no_web,conservative,mid,1.15,1.05,194510.659,6.491138393460551,183360.38255555555,6.746299434154032,6.6187189138072915,188935.52077777777
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw1.10,no_web,conservative,mid,1.15,1.1,194510.659,6.491138393460551,184657.74422222222,6.7748662873824435,6.633002340421497,189584.20161111112
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw1.15,no_web,conservative,mid,1.15,1.15,194510.659,6.491138393460551,185955.10277777782,6.803433063511193,6.647285728485872,190232.8808888889
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw1.20,no_web,conservative,mid,1.15,1.2,194510.659,6.491138393460551,187257.6691666667,6.832225554344519,6.661681973902535,190884.16408333334
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw1.25,no_web,conservative,mid,1.15,1.25,194510.659,6.491138393460551,188560.90861111114,6.861047240023954,6.676092816742252,191535.78380555558
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.15_cw1.30,no_web,conservative,mid,1.15,1.3,194510.659,6.491138393460551,189864.14794444447,6.889868929377023,6.690503661418787,192187.40347222224
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw0.95,no_web,conservative,mid,1.2,0.95,179619.84961111113,6.172147187830937,170723.3016111111,6.428566828835526,6.300357008333232,175171.57561111113
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw1.00,no_web,conservative,mid,1.2,1.0,179619.84961111113,6.172147187830937,171999.84322222223,6.45667037759272,6.314408782711828,175809.8464166667
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw1.05,no_web,conservative,mid,1.2,1.05,179619.84961111113,6.172147187830937,173278.40449999998,6.484861482154446,6.328504334992692,176449.12705555555
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw1.10,no_web,conservative,mid,1.2,1.1,179619.84961111113,6.172147187830937,174560.8318888889,6.513220110959319,6.342683649395128,177090.34075000003
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw1.15,no_web,conservative,mid,1.2,1.15,179619.84961111113,6.172147187830937,175843.25605555557,6.541578659900038,6.356862923865488,177731.55283333335
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw1.20,no_web,conservative,mid,1.2,1.2,179619.84961111113,6.172147187830937,177125.68300000002,6.569937282545707,6.371042235188322,178372.7663055556
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw1.25,no_web,conservative,mid,1.2,1.25,179619.84961111113,6.172147187830937,178408.10849999997,6.598295888517619,6.385221538174278,179013.97905555554
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.20_cw1.30,no_web,conservative,mid,1.2,1.3,179619.84961111113,6.172147187830937,179690.53305555557,6.626654456881109,6.399400822356023,179655.19133333335
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw0.95,no_web,conservative,mid,1.25,0.95,169279.06588888893,5.95106672572157,166287.29455555553,6.309594299987915,6.1303305128547425,167783.18022222223
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw1.00,no_web,conservative,mid,1.25,1.0,169279.06588888893,5.95106672572157,167496.8156111111,6.336062983998869,6.1435648548602195,168387.94075
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw1.05,no_web,conservative,mid,1.25,1.05,169279.06588888893,5.95106672572157,168766.45277777777,6.364240539982302,6.157653632851936,169022.75933333335
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw1.10,no_web,conservative,mid,1.25,1.1,169279.06588888893,5.95106672572157,170063.67733333333,6.393196604013954,6.172131664867762,169671.37161111113
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw1.15,no_web,conservative,mid,1.25,1.15,169279.06588888893,5.95106672572157,171361.30733333333,6.422162782627433,6.186614754174501,170320.18661111113
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw1.20,no_web,conservative,mid,1.25,1.2,169279.06588888893,5.95106672572157,172658.94066666666,6.451129038626643,6.201097882174107,170969.0032777778
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw1.25,no_web,conservative,mid,1.25,1.25,169279.06588888893,5.95106672572157,173956.57133333333,6.480095230114567,6.215580977918068,171617.81861111114
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.25_cw1.30,no_web,conservative,mid,1.25,1.3,169279.06588888893,5.95106672572157,175269.84811111106,6.509517024432182,6.230291875076876,172274.457
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw0.95,no_web,conservative,mid,1.3,0.95,166132.404,5.882089161774498,165758.35838888888,6.300138019367356,6.091113590570927,165945.38119444443
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw1.00,no_web,conservative,mid,1.3,1.0,166132.404,5.882089161774498,166999.05049999995,6.327353905067798,6.104721533421149,166565.72725
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw1.05,no_web,conservative,mid,1.3,1.05,166132.404,5.882089161774498,168239.74194444442,6.354569785884502,6.1183294738295,167186.07297222223
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw1.10,no_web,conservative,mid,1.3,1.1,166132.404,5.882089161774498,169480.43666666665,6.381785738495706,6.131937450135102,167806.4203333333
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw1.15,no_web,conservative,mid,1.3,1.15,166132.404,5.882089161774498,170721.12772222218,6.409001603438613,6.145545382606556,168426.7658611111
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw1.20,no_web,conservative,mid,1.3,1.2,166132.404,5.882089161774498,172012.88894444442,6.437669148858563,6.159879155316531,169072.64647222223
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw1.25,no_web,conservative,mid,1.3,1.25,166132.404,5.882089161774498,173345.0952222222,6.467513856640042,6.1748015092072706,169738.74961111112
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.30_cw1.30,no_web,conservative,mid,1.3,1.3,166132.404,5.882089161774498,174685.18055555553,6.497627173138003,6.189858167456251,170408.79227777777
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw0.95,no_web,conservative,mid,1.35,0.95,168412.07005555555,5.942793337222222,168410.11327777777,6.381036821248057,6.16191507923514,168411.09166666667
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw1.00,no_web,conservative,mid,1.35,1.0,168412.07005555555,5.942793337222222,169692.36666666667,6.409398178225313,6.176095757723767,169052.21836111112
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw1.05,no_web,conservative,mid,1.35,1.05,168412.07005555555,5.942793337222222,170974.61955555555,6.4377595263256575,6.19027643177394,169693.34480555553
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw1.10,no_web,conservative,mid,1.35,1.1,168412.07005555555,5.942793337222222,172256.87583333332,6.466120939570991,6.204457138396606,170334.47294444445
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw1.15,no_web,conservative,mid,1.35,1.15,168412.07005555555,5.942793337222222,173539.1277222222,6.494482254805099,6.2186377960136605,170975.5988888889
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw1.20,no_web,conservative,mid,1.35,1.2,168412.07005555555,5.942793337222222,174821.38316666664,6.522843662906584,6.232818500064402,171616.72661111108
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw1.25,no_web,conservative,mid,1.35,1.25,168412.07005555555,5.942793337222222,176103.63599999997,6.551204983798408,6.246999160510315,172257.85302777775
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.35_cw1.30,no_web,conservative,mid,1.35,1.3,168412.07005555555,5.942793337222222,177385.88872222218,6.57956633381624,6.261179835519231,172898.97938888887
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw0.95,no_web,conservative,mid,1.4,0.95,178424.3012777778,6.177000425603179,173899.66449999998,6.537539623233614,6.357270024418396,176161.9828888889
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw1.00,no_web,conservative,mid,1.4,1.0,178424.3012777778,6.177000425603179,175154.23644444445,6.565183862256601,6.37109214392989,176789.26886111114
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw1.05,no_web,conservative,mid,1.4,1.05,178424.3012777778,6.177000425603179,176415.27861111113,6.59300762253335,6.385004024068264,177419.78994444446
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw1.10,no_web,conservative,mid,1.4,1.1,178424.3012777778,6.177000425603179,177685.06127777777,6.621073859455306,6.3990371425292425,178054.68127777777
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw1.15,no_web,conservative,mid,1.4,1.15,178424.3012777778,6.177000425603179,178954.84027777778,6.649140001078136,6.413070213340657,178689.5707777778
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw1.20,no_web,conservative,mid,1.4,1.2,178424.3012777778,6.177000425603179,180224.6226666667,6.677206231574326,6.427103328588752,179324.46197222226
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw1.25,no_web,conservative,mid,1.4,1.25,178424.3012777778,6.177000425603179,181494.40305555554,6.705272411831026,6.441136418717102,179959.35216666665
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.40_cw1.30,no_web,conservative,mid,1.4,1.3,178424.3012777778,6.177000425603179,182769.0423888889,6.733456415728849,6.455228420666014,180596.67183333333
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.45_cw0.95,no_web,conservative,mid,1.45,0.95,192258.6336111111,6.49817066545942,183601.15988888888,6.798734492640113,6.648452579049767,187929.89674999999
180d_3fold,2,180,0.2,2022-01-06,2022-07-04,ratio_no_web_conservative_mid_rw1.45_cw1.00,no_web,conservative,mid,1.45,1.0,192258.6336111111,6.49817066545942,184887.63372222224,6.827489586511061,6.6628301259852405,188573.13366666666
