candidate,feature_group,ratio_variant,clip_name,revenue_weight,ratio_weight,Revenue_mae,Revenue_mape,COGS_mae,COGS_mape,avg_mae,avg_mape,weighted_avg_mape,scenario_weight_total,scenarios_covered,folds_evaluated
ratio_all_base_business_rw1.25_cw1.10,all,base,business,1.25,1.1,153419.78557291633,6.578235695028283,158088.03859412254,7.297813107551188,155753.91208351942,6.938024401289736,8.05824634475322,1.0,4,8
ratio_all_base_wide_rw1.25_cw1.10,all,base,wide,1.25,1.1,153419.78557291633,6.578235695028283,158088.03859412254,7.297813107551188,155753.91208351942,6.938024401289736,8.05824634475322,1.0,4,8
ratio_all_base_business_rw1.25_cw1.15,all,base,business,1.25,1.15,153419.78557291633,6.578235695028283,158872.43621793654,7.315555599887557,156146.11089542642,6.946895647457921,8.058771014485913,1.0,4,8
ratio_all_base_wide_rw1.25_cw1.15,all,base,wide,1.25,1.15,153419.78557291633,6.578235695028283,158872.43621793654,7.315555599887557,156146.11089542642,6.946895647457921,8.058771014485913,1.0,4,8
ratio_all_base_business_rw1.25_cw1.20,all,base,business,1.25,1.2,153419.78557291633,6.578235695028283,159851.41653998,7.34093146281007,156635.60105644818,6.959583578919177,8.061934765761277,1.0,4,8
ratio_all_base_wide_rw1.25_cw1.20,all,base,wide,1.25,1.2,153419.78557291633,6.578235695028283,159851.41653998,7.34093146281007,156635.60105644818,6.959583578919177,8.061934765761277,1.0,4,8
ratio_all_base_business_rw1.25_cw1.05,all,base,business,1.25,1.05,153419.78557291633,6.578235695028283,157789.04467547967,7.294286529364149,155604.415124198,6.936261112196216,8.06322279671486,1.0,4,8
ratio_all_base_wide_rw1.25_cw1.05,all,base,wide,1.25,1.05,153419.78557291633,6.578235695028283,157789.04467547967,7.294286529364149,155604.415124198,6.936261112196216,8.06322279671486,1.0,4,8
ratio_all_base_business_rw1.25_cw1.25,all,base,business,1.25,1.25,153419.78557291633,6.578235695028283,161045.8392718527,7.372087989549569,157232.8124223845,6.9751618422889266,8.068004326364546,1.0,4,8
ratio_all_base_wide_rw1.25_cw1.25,all,base,wide,1.25,1.25,153419.78557291633,6.578235695028283,161045.8392718527,7.372087989549569,157232.8124223845,6.9751618422889266,8.068004326364546,1.0,4,8
ratio_all_base_business_rw1.25_cw1.00,all,base,business,1.25,1.0,153419.78557291633,6.578235695028283,158079.64603111288,7.308312931443277,155749.7158020146,6.94327431323578,8.073452538171557,1.0,4,8
ratio_all_base_wide_rw1.25_cw1.00,all,base,wide,1.25,1.0,153419.78557291633,6.578235695028283,158079.64603111288,7.308312931443277,155749.7158020146,6.94327431323578,8.073452538171557,1.0,4,8
ratio_all_base_business_rw1.25_cw1.30,all,base,business,1.25,1.3,153419.78557291633,6.578235695028283,162305.2409079071,7.404942392267978,157862.51324041173,6.99158904364813,8.076150423641929,1.0,4,8
ratio_all_base_wide_rw1.25_cw1.30,all,base,wide,1.25,1.3,153419.78557291633,6.578235695028283,162305.2409079071,7.404942392267978,157862.51324041173,6.99158904364813,8.076150423641929,1.0,4,8
ratio_all_flex_business_rw1.25_cw1.10,all,flex,business,1.25,1.1,153419.78557291633,6.578235695028283,159030.37688309015,7.352741011141018,156225.08122800326,6.965488353084651,8.082615249195458,1.0,4,8
ratio_all_flex_wide_rw1.25_cw1.10,all,flex,wide,1.25,1.1,153419.78557291633,6.578235695028283,159030.37688309015,7.352741011141018,156225.08122800326,6.965488353084651,8.082615249195458,1.0,4,8
ratio_all_flex_business_rw1.25_cw1.05,all,flex,business,1.25,1.05,153419.78557291633,6.578235695028283,158528.78539488965,7.343223438009091,155974.285483903,6.960729566518687,8.083987482613859,1.0,4,8
ratio_all_flex_wide_rw1.25_cw1.05,all,flex,wide,1.25,1.05,153419.78557291633,6.578235695028283,158528.78539488965,7.343223438009091,155974.285483903,6.960729566518687,8.083987482613859,1.0,4,8
ratio_all_flex_business_rw1.25_cw1.15,all,flex,business,1.25,1.15,153419.78557291633,6.578235695028283,159840.41036802082,7.37270358915813,156630.09797046857,6.9754696420932065,8.085301845951806,1.0,4,8
ratio_all_flex_wide_rw1.25_cw1.15,all,flex,wide,1.25,1.15,153419.78557291633,6.578235695028283,159840.41036802082,7.37270358915813,156630.09797046857,6.9754696420932065,8.085301845951806,1.0,4,8
ratio_all_base_business_rw1.25_cw0.95,all,base,business,1.25,0.95,153419.78557291633,6.578235695028283,159333.6904978648,7.346410065574874,156376.73803539056,6.962322880301579,8.090457606420133,1.0,4,8
ratio_all_base_wide_rw1.25_cw0.95,all,base,wide,1.25,0.95,153419.78557291633,6.578235695028283,159333.6904978648,7.346410065574874,156376.73803539056,6.962322880301579,8.090457606420133,1.0,4,8
ratio_all_flex_business_rw1.25_cw1.20,all,flex,business,1.25,1.2,153419.78557291633,6.578235695028283,160840.92014857612,7.400399926704084,157130.3528607462,6.989317810866184,8.09072640102885,1.0,4,8
ratio_all_flex_wide_rw1.25_cw1.20,all,flex,wide,1.25,1.2,153419.78557291633,6.578235695028283,160840.92014857612,7.400399926704084,157130.3528607462,6.989317810866184,8.09072640102885,1.0,4,8
ratio_all_flex_business_rw1.25_cw1.00,all,flex,business,1.25,1.0,153419.78557291633,6.578235695028283,158582.91278915718,7.350664704926401,156001.34918103676,6.964450199977342,8.09168894634698,1.0,4,8
ratio_all_flex_wide_rw1.25_cw1.00,all,flex,wide,1.25,1.0,153419.78557291633,6.578235695028283,158582.91278915718,7.350664704926401,156001.34918103676,6.964450199977342,8.09168894634698,1.0,4,8
ratio_all_base_business_rw1.30_cw1.15,all,base,business,1.3,1.15,155677.29732692358,6.6226281647771685,160794.49651680316,7.368461831586582,158235.89692186337,6.995544998181876,8.09712904036178,1.0,4,8
ratio_all_base_wide_rw1.30_cw1.15,all,base,wide,1.3,1.15,155677.29732692358,6.6226281647771685,160794.49651680316,7.368461831586582,158235.89692186337,6.995544998181876,8.09712904036178,1.0,4,8
ratio_all_flex_business_rw1.25_cw1.25,all,flex,business,1.25,1.25,153419.78557291633,6.578235695028283,162032.51006936113,7.434415024768128,157726.14782113873,7.006325359898206,8.09851844916447,1.0,4,8
ratio_all_flex_wide_rw1.25_cw1.25,all,flex,wide,1.25,1.25,153419.78557291633,6.578235695028283,162032.51006936113,7.434415024768128,157726.14782113873,7.006325359898206,8.09851844916447,1.0,4,8
ratio_all_base_business_rw1.30_cw1.10,all,base,business,1.3,1.1,155677.29732692358,6.6226281647771685,160425.40200770687,7.363602550386828,158051.3496673152,6.993115357581998,8.099180679822771,1.0,4,8
ratio_all_base_wide_rw1.30_cw1.10,all,base,wide,1.3,1.1,155677.29732692358,6.6226281647771685,160425.40200770687,7.363602550386828,158051.3496673152,6.993115357581998,8.099180679822771,1.0,4,8
ratio_all_base_business_rw1.30_cw1.20,all,base,business,1.3,1.2,155677.29732692358,6.6226281647771685,161610.27806100153,7.387461446579552,158643.78769396254,7.00504480567836,8.100212925573175,1.0,4,8
ratio_all_base_wide_rw1.30_cw1.20,all,base,wide,1.3,1.2,155677.29732692358,6.6226281647771685,161610.27806100153,7.387461446579552,158643.78769396254,7.00504480567836,8.100212925573175,1.0,4,8
ratio_all_base_business_rw1.30_cw1.25,all,base,business,1.3,1.25,155677.29732692358,6.6226281647771685,162642.8172207779,7.413412070985366,159160.05727385075,7.018020117881267,8.105852638450376,1.0,4,8
ratio_all_base_wide_rw1.30_cw1.25,all,base,wide,1.3,1.25,155677.29732692358,6.6226281647771685,162642.8172207779,7.413412070985366,159160.05727385075,7.018020117881267,8.105852638450376,1.0,4,8
ratio_all_base_business_rw1.30_cw1.05,all,base,business,1.3,1.05,155677.29732692358,6.6226281647771685,160606.64658714892,7.371947653804309,158141.97195703624,6.997287909290739,8.106656375106619,1.0,4,8
ratio_all_base_wide_rw1.30_cw1.05,all,base,wide,1.3,1.05,155677.29732692358,6.6226281647771685,160606.64658714892,7.371947653804309,158141.97195703624,6.997287909290739,8.106656375106619,1.0,4,8
ratio_all_flex_business_rw1.25_cw1.30,all,flex,business,1.25,1.3,153419.78557291633,6.578235695028283,163295.43802878392,7.470604644906963,158357.61180085014,7.024420169967623,8.107771291617789,1.0,4,8
ratio_all_flex_wide_rw1.25_cw1.30,all,flex,wide,1.25,1.3,153419.78557291633,6.578235695028283,163295.43802878392,7.470604644906963,158357.61180085014,7.024420169967623,8.107771291617789,1.0,4,8
ratio_all_flex_business_rw1.25_cw0.95,all,flex,business,1.25,0.95,153419.78557291633,6.578235695028283,159864.4792295687,7.388850453841983,156642.13240124253,6.983543074435134,8.108353732296578,1.0,4,8
ratio_all_flex_wide_rw1.25_cw0.95,all,flex,wide,1.25,0.95,153419.78557291633,6.578235695028283,159864.4792295687,7.388850453841983,156642.13240124253,6.983543074435134,8.108353732296578,1.0,4,8
ratio_all_base_business_rw1.20_cw1.10,all,base,business,1.2,1.1,154606.2939617816,6.627518590876187,158524.6646286795,7.313623392830452,156565.47929523056,6.97057099185332,8.112531838723513,1.0,4,8
ratio_all_base_wide_rw1.20_cw1.10,all,base,wide,1.2,1.1,154606.2939617816,6.627518590876187,158524.6646286795,7.313623392830452,156565.47929523056,6.97057099185332,8.112531838723513,1.0,4,8
ratio_all_base_business_rw1.20_cw1.15,all,base,business,1.2,1.15,154606.2939617816,6.627518590876187,159482.93037299116,7.337609486933951,157044.6121673864,6.982564038905069,8.113439838136864,1.0,4,8
ratio_all_base_wide_rw1.20_cw1.15,all,base,wide,1.2,1.15,154606.2939617816,6.627518590876187,159482.93037299116,7.337609486933951,157044.6121673864,6.982564038905069,8.113439838136864,1.0,4,8
ratio_all_base_business_rw1.30_cw1.30,all,base,business,1.3,1.3,155677.29732692358,6.6226281647771685,163855.439745156,7.444998311285412,159766.36853603978,7.03381323803129,8.114038499313201,1.0,4,8
ratio_all_base_wide_rw1.30_cw1.30,all,base,wide,1.3,1.3,155677.29732692358,6.6226281647771685,163855.439745156,7.444998311285412,159766.36853603978,7.03381323803129,8.114038499313201,1.0,4,8
ratio_all_base_business_rw1.20_cw1.05,all,base,business,1.2,1.05,154606.2939617816,6.627518590876187,158067.70670802295,7.305654737540131,156337.0003349023,6.96658666420816,8.115853514948963,1.0,4,8
ratio_all_base_wide_rw1.20_cw1.05,all,base,wide,1.2,1.05,154606.2939617816,6.627518590876187,158067.70670802295,7.305654737540131,156337.0003349023,6.96658666420816,8.115853514948963,1.0,4,8
ratio_all_base_business_rw1.20_cw1.20,all,base,business,1.2,1.2,154606.2939617816,6.627518590876187,160524.42657923652,7.364571088882855,157565.36027050906,6.996044839879521,8.115898795758424,1.0,4,8
ratio_all_base_wide_rw1.20_cw1.20,all,base,wide,1.2,1.2,154606.2939617816,6.627518590876187,160524.42657923652,7.364571088882855,157565.36027050906,6.996044839879521,8.115898795758424,1.0,4,8
ratio_all_base_business_rw1.30_cw1.00,all,base,business,1.3,1.0,155677.29732692358,6.6226281647771685,161627.3088220539,7.40203491485928,158652.30307448874,7.012331539818224,8.119075000891376,1.0,4,8
ratio_all_base_wide_rw1.30_cw1.00,all,base,wide,1.3,1.0,155677.29732692358,6.6226281647771685,161627.3088220539,7.40203491485928,158652.30307448874,7.012331539818224,8.119075000891376,1.0,4,8
ratio_all_base_business_rw1.20_cw1.25,all,base,business,1.2,1.25,154606.2939617816,6.627518590876187,161673.78769024418,7.395171567390824,158140.0408260129,7.0113450791335055,8.120758473874139,1.0,4,8
ratio_all_base_wide_rw1.20_cw1.25,all,base,wide,1.2,1.25,154606.2939617816,6.627518590876187,161673.78769024418,7.395171567390824,158140.0408260129,7.0113450791335055,8.120758473874139,1.0,4,8
ratio_all_flex_business_rw1.30_cw1.10,all,flex,business,1.3,1.1,155677.29732692358,6.6226281647771685,161244.33450587234,7.415733232170502,158460.81591639796,7.019180698473836,8.121174908295009,1.0,4,8
ratio_all_flex_wide_rw1.30_cw1.10,all,flex,wide,1.3,1.1,155677.29732692358,6.6226281647771685,161244.33450587234,7.415733232170502,158460.81591639796,7.019180698473836,8.121174908295009,1.0,4,8
ratio_all_flex_business_rw1.30_cw1.15,all,flex,business,1.3,1.15,155677.29732692358,6.6226281647771685,161727.9636302939,7.424510703557806,158702.63047860874,7.023569434167488,8.122225202611842,1.0,4,8
ratio_all_flex_wide_rw1.30_cw1.15,all,flex,wide,1.3,1.15,155677.29732692358,6.6226281647771685,161727.9636302939,7.424510703557806,158702.63047860874,7.023569434167488,8.122225202611842,1.0,4,8
ratio_all_base_business_rw1.20_cw1.00,all,base,business,1.2,1.0,154606.2939617816,6.627518590876187,157927.38977033406,7.308043943248341,156266.84186605783,6.967781267062264,8.123849977400837,1.0,4,8
ratio_all_base_wide_rw1.20_cw1.00,all,base,wide,1.2,1.0,154606.2939617816,6.627518590876187,157927.38977033406,7.308043943248341,156266.84186605783,6.967781267062264,8.123849977400837,1.0,4,8
ratio_all_flex_business_rw1.30_cw1.05,all,flex,business,1.3,1.05,155677.29732692358,6.6226281647771685,161172.47568703478,7.416859182379187,158424.88650697918,7.019743673578177,8.124752489755368,1.0,4,8
ratio_all_flex_wide_rw1.30_cw1.05,all,flex,wide,1.3,1.05,155677.29732692358,6.6226281647771685,161172.47568703478,7.416859182379187,158424.88650697918,7.019743673578177,8.124752489755368,1.0,4,8
ratio_all_flex_business_rw1.30_cw1.20,all,flex,business,1.3,1.2,155677.29732692358,6.6226281647771685,162520.1811050909,7.444392167273271,159098.7392160072,7.03351016602522,8.12653987529876,1.0,4,8
ratio_all_flex_wide_rw1.30_cw1.20,all,flex,wide,1.3,1.2,155677.29732692358,6.6226281647771685,162520.1811050909,7.444392167273271,159098.7392160072,7.03351016602522,8.12653987529876,1.0,4,8
ratio_all_base_business_rw1.20_cw1.30,all,base,business,1.2,1.3,154606.2939617816,6.627518590876187,162979.96752044032,7.431315195593859,158793.13074111097,7.029416893235023,8.128038255669475,1.0,4,8
ratio_all_base_wide_rw1.20_cw1.30,all,base,wide,1.2,1.3,154606.2939617816,6.627518590876187,162979.96752044032,7.431315195593859,158793.13074111097,7.029416893235023,8.128038255669475,1.0,4,8
ratio_all_flex_business_rw1.30_cw1.25,all,flex,business,1.3,1.25,155677.29732692358,6.6226281647771685,163564.18388342,7.47295214724827,159620.74060517177,7.047790156012719,8.133642753706008,1.0,4,8
ratio_all_flex_wide_rw1.30_cw1.25,all,flex,wide,1.3,1.25,155677.29732692358,6.6226281647771685,163564.18388342,7.47295214724827,159620.74060517177,7.047790156012719,8.133642753706008,1.0,4,8
ratio_all_flex_business_rw1.30_cw1.00,all,flex,business,1.3,1.0,155677.29732692358,6.6226281647771685,162093.02962465768,7.444787105129322,158885.1634757906,7.033707634953245,8.136313399616936,1.0,4,8
ratio_all_flex_wide_rw1.30_cw1.00,all,flex,wide,1.3,1.0,155677.29732692358,6.6226281647771685,162093.02962465768,7.444787105129322,158885.1634757906,7.033707634953245,8.136313399616936,1.0,4,8
ratio_all_base_business_rw1.20_cw0.95,all,base,business,1.2,0.95,154606.2939617816,6.627518590876187,158379.45908283963,7.330235721385774,156492.87652231063,6.978877156130981,8.138318971711191,1.0,4,8
ratio_all_base_wide_rw1.20_cw0.95,all,base,wide,1.2,0.95,154606.2939617816,6.627518590876187,158379.45908283963,7.330235721385774,156492.87652231063,6.978877156130981,8.138318971711191,1.0,4,8
ratio_all_base_business_rw1.30_cw0.95,all,base,business,1.3,0.95,155677.29732692358,6.6226281647771685,163272.04732398427,7.453343384236804,159474.67232545392,7.0379857745069865,8.139182971517252,1.0,4,8
ratio_all_base_wide_rw1.30_cw0.95,all,base,wide,1.3,0.95,155677.29732692358,6.6226281647771685,163272.04732398427,7.453343384236804,159474.67232545392,7.0379857745069865,8.139182971517252,1.0,4,8
ratio_all_flex_business_rw1.20_cw1.10,all,flex,business,1.2,1.1,154606.2939617816,6.627518590876187,159761.27448586738,7.3753557166757755,157183.7842238245,7.001437153775982,8.139775015110178,1.0,4,8
ratio_all_flex_wide_rw1.20_cw1.10,all,flex,wide,1.2,1.1,154606.2939617816,6.627518590876187,159761.27448586738,7.3753557166757755,157183.7842238245,7.001437153775982,8.139775015110178,1.0,4,8
ratio_all_flex_business_rw1.20_cw1.15,all,flex,business,1.2,1.15,154606.2939617816,6.627518590876187,160677.4856689602,7.401083880239682,157641.8898153709,7.014301235557935,8.141387236299316,1.0,4,8
ratio_all_flex_wide_rw1.20_cw1.15,all,flex,wide,1.2,1.15,154606.2939617816,6.627518590876187,160677.4856689602,7.401083880239682,157641.8898153709,7.014301235557935,8.141387236299316,1.0,4,8
ratio_all_flex_business_rw1.20_cw1.05,all,flex,business,1.2,1.05,154606.2939617816,6.627518590876187,159157.34207542439,7.361855607923367,156881.81801860302,6.994687099399778,8.14157184713243,1.0,4,8
ratio_all_flex_wide_rw1.20_cw1.05,all,flex,wide,1.2,1.05,154606.2939617816,6.627518590876187,159157.34207542439,7.361855607923367,156881.81801860302,6.994687099399778,8.14157184713243,1.0,4,8
ratio_all_flex_business_rw1.30_cw1.30,all,flex,business,1.3,1.3,155677.29732692358,6.6226281647771685,164760.28256250694,7.506622079559909,160218.78994471524,7.06462512216854,8.143027751001132,1.0,4,8
ratio_all_flex_wide_rw1.30_cw1.30,all,flex,wide,1.3,1.3,155677.29732692358,6.6226281647771685,164760.28256250694,7.506622079559909,160218.78994471524,7.06462512216854,8.143027751001132,1.0,4,8
ratio_all_flex_business_rw1.20_cw1.20,all,flex,business,1.2,1.2,154606.2939617816,6.627518590876187,161796.94036064864,7.433270084516777,158201.61716121514,7.030394337696482,8.146208502835924,1.0,4,8
ratio_all_flex_wide_rw1.20_cw1.20,all,flex,wide,1.2,1.2,154606.2939617816,6.627518590876187,161796.94036064864,7.433270084516777,158201.61716121514,7.030394337696482,8.146208502835924,1.0,4,8
ratio_all_flex_business_rw1.20_cw1.00,all,flex,business,1.2,1.0,154606.2939617816,6.627518590876187,158951.80653207249,7.360874091452754,156779.05024692704,6.9941963411644705,8.146999450638145,1.0,4,8
ratio_all_flex_wide_rw1.20_cw1.00,all,flex,wide,1.2,1.0,154606.2939617816,6.627518590876187,158951.80653207249,7.360874091452754,156779.05024692704,6.9941963411644705,8.146999450638145,1.0,4,8
ratio_all_flex_business_rw1.20_cw1.25,all,flex,business,1.2,1.25,154606.2939617816,6.627518590876187,162981.87457186574,7.46723491647742,158794.0842668237,7.047376753676804,8.15248481654366,1.0,4,8
ratio_all_flex_wide_rw1.20_cw1.25,all,flex,wide,1.2,1.25,154606.2939617816,6.627518590876187,162981.87457186574,7.46723491647742,158794.0842668237,7.047376753676804,8.15248481654366,1.0,4,8
ratio_all_flex_business_rw1.30_cw0.95,all,flex,business,1.3,0.95,155677.29732692358,6.6226281647771685,163770.33395983872,7.494138619661902,159723.81564338115,7.058383392219535,8.154716703131802,1.0,4,8
ratio_all_flex_wide_rw1.30_cw0.95,all,flex,wide,1.3,0.95,155677.29732692358,6.6226281647771685,163770.33395983872,7.494138619661902,159723.81564338115,7.058383392219535,8.154716703131802,1.0,4,8
ratio_all_flex_business_rw1.20_cw0.95,all,flex,business,1.2,0.95,154606.2939617816,6.627518590876187,159334.0510272702,7.380676433225267,156970.1724945259,7.004097512050727,8.159594133311561,1.0,4,8
ratio_all_flex_wide_rw1.20_cw0.95,all,flex,wide,1.2,0.95,154606.2939617816,6.627518590876187,159334.0510272702,7.380676433225267,156970.1724945259,7.004097512050727,8.159594133311561,1.0,4,8
ratio_all_flex_business_rw1.20_cw1.30,all,flex,business,1.2,1.3,154606.2939617816,6.627518590876187,164417.3060535266,7.50783753579345,159511.80000765412,7.067678063334818,8.160727334789236,1.0,4,8
ratio_all_flex_wide_rw1.20_cw1.30,all,flex,wide,1.2,1.3,154606.2939617816,6.627518590876187,164417.3060535266,7.50783753579345,159511.80000765412,7.067678063334818,8.160727334789236,1.0,4,8
ratio_all_base_mid_rw1.25_cw1.10,all,base,mid,1.25,1.1,153419.78557291633,6.578235695028283,163448.33711698343,7.458844222709106,158434.06134494988,7.018539958868695,8.161747847847673,1.0,4,8
ratio_all_base_mid_rw1.25_cw1.15,all,base,mid,1.25,1.15,153419.78557291633,6.578235695028283,164318.16661295886,7.478579974057521,158868.97609293758,7.028407834542902,8.163889120792646,1.0,4,8
ratio_all_base_mid_rw1.25_cw1.05,all,base,mid,1.25,1.05,153419.78557291633,6.578235695028283,163002.20424076758,7.452102912465558,158210.99490684195,7.015169303746921,8.164430799522206,1.0,4,8
ratio_all_base_mid_rw1.25_cw1.20,all,base,mid,1.25,1.2,153419.78557291633,6.578235695028283,165359.81164450152,7.505481624619712,159389.79860870892,7.041858659823998,8.168475002671418,1.0,4,8
ratio_all_base_mid_rw1.25_cw1.00,all,base,mid,1.25,1.0,153419.78557291633,6.578235695028283,163086.2407976376,7.461828200426999,158253.01318527697,7.020031947727642,8.171816794933214,1.0,4,8
ratio_all_base_mid_rw1.25_cw1.25,all,base,mid,1.25,1.25,153419.78557291633,6.578235695028283,166596.88090754813,7.537733361775775,160008.33324023223,7.057984528402029,8.175650315488644,1.0,4,8
ratio_all_flex_mid_rw1.25_cw1.10,all,flex,mid,1.25,1.1,153419.78557291633,6.578235695028283,163891.7832283862,7.502527435864408,158655.78440065126,7.040381565446346,8.178802213717132,1.0,4,8
ratio_all_flex_mid_rw1.25_cw1.05,all,flex,mid,1.25,1.05,153419.78557291633,6.578235695028283,163310.35059293304,7.491253870941668,158365.0680829247,7.034744782984975,8.178994027202723,1.0,4,8
ratio_all_flex_mid_rw1.25_cw1.15,all,flex,mid,1.25,1.15,153419.78557291633,6.578235695028283,164788.08636325604,7.524382134986027,159103.93596808618,7.051308915007155,8.182705530699145,1.0,4,8
ratio_all_base_mid_rw1.25_cw1.30,all,base,mid,1.25,1.3,153419.78557291633,6.578235695028283,167857.4029777064,7.570972609859754,160638.59427531136,7.074604152444018,8.184120259220705,1.0,4,8
ratio_all_base_mid_rw1.25_cw0.95,all,base,mid,1.25,0.95,153419.78557291633,6.578235695028283,164122.01966118597,7.495411445896353,158770.90261705115,7.036823570462319,8.185921374903419,1.0,4,8
ratio_all_flex_mid_rw1.25_cw1.00,all,flex,mid,1.25,1.0,153419.78557291633,6.578235695028283,163318.58941207893,7.497736706780531,158369.18749249764,7.037986200904407,8.185977912344036,1.0,4,8
ratio_all_flex_mid_rw1.25_cw1.20,all,flex,mid,1.25,1.2,153419.78557291633,6.578235695028283,165875.5491667229,7.553985504468651,159647.66736981962,7.066110599748467,8.189373641567816,1.0,4,8
ratio_all_flex_mid_rw1.25_cw1.25,all,flex,mid,1.25,1.25,153419.78557291633,6.578235695028283,167158.0336666847,7.590012284185245,160288.9096198005,7.0841239896067645,8.19859376728765,1.0,4,8
ratio_all_base_mid_rw1.30_cw1.15,all,base,mid,1.3,1.15,155677.29732692358,6.6226281647771685,166220.30502602863,7.5306292624140045,160948.8011764761,7.0766287135955865,8.201498230972385,1.0,4,8
ratio_all_flex_mid_rw1.25_cw0.95,all,flex,mid,1.25,0.95,153419.78557291633,6.578235695028283,164531.84178993976,7.5345691708219995,158975.81368142803,7.056402432925141,8.201689479362193,1.0,4,8
ratio_all_base_mid_rw1.30_cw1.10,all,base,mid,1.3,1.1,155677.29732692358,6.6226281647771685,165745.27320975473,7.523359766367735,160711.28526833912,7.072993965572452,8.201832187196544,1.0,4,8
ratio_all_base_mid_rw1.30_cw1.20,all,base,mid,1.3,1.2,155677.29732692358,6.6226281647771685,167097.78493924567,7.551132156826109,161387.54113308463,7.086880160801639,8.205986756459527,1.0,4,8
ratio_all_base_mid_rw1.30_cw1.05,all,base,mid,1.3,1.05,155677.29732692358,6.6226281647771685,165780.6369865305,7.528518288525392,160728.96715672704,7.075573226651281,8.207035223525132,1.0,4,8
ratio_all_flex_mid_rw1.25_cw1.30,all,flex,mid,1.25,1.3,153419.78557291633,6.578235695028283,168480.02003435974,7.627639234396494,160949.90280363805,7.102937464712388,8.208992699698145,1.0,4,8
ratio_all_base_mid_rw1.30_cw1.25,all,base,mid,1.3,1.25,155677.29732692358,6.6226281647771685,168171.3764760496,7.578142209665015,161924.3369014866,7.100385187221092,8.21270755437222,1.0,4,8
ratio_all_flex_mid_rw1.30_cw1.10,all,flex,mid,1.3,1.1,155677.29732692358,6.6226281647771685,166063.94526545264,7.564229401059237,160870.6212961881,7.093428782918203,8.216508371302272,1.0,4,8
ratio_all_base_mid_rw1.30_cw1.00,all,base,mid,1.3,1.0,155677.29732692358,6.6226281647771685,166596.55433695656,7.554342818041729,161136.92583194005,7.088485491409449,8.216636503892369,1.0,4,8
ratio_all_base_mid_rw1.20_cw1.10,all,base,mid,1.2,1.1,154606.2939617816,6.627518590876187,163924.578240703,7.475911785049339,159265.43610124232,7.051715187962763,8.216878905451791,1.0,4,8
ratio_all_base_mid_rw1.20_cw1.05,all,base,mid,1.2,1.05,154606.2939617816,6.627518590876187,163320.03544616164,7.4647168699116495,158963.16470397162,7.046117730393918,8.217890672491539,1.0,4,8
ratio_all_flex_mid_rw1.30_cw1.15,all,flex,mid,1.3,1.15,155677.29732692358,6.6226281647771685,166633.4913021309,7.5748895105455105,161155.39431452722,7.0987588376613395,8.218769120615905,1.0,4,8
ratio_all_flex_mid_rw1.30_cw1.05,all,flex,mid,1.3,1.05,155677.29732692358,6.6226281647771685,165912.7297870449,7.5636116324354665,160795.01355698422,7.093119898606318,8.21891254204859,1.0,4,8
ratio_all_base_mid_rw1.20_cw1.15,all,base,mid,1.2,1.15,154606.2939617816,6.627518590876187,164948.5826699802,7.501490805469283,159777.43831588092,7.064504698172736,8.219306860596474,1.0,4,8
ratio_all_base_business_rw1.35_cw1.20,all,base,business,1.35,1.2,160770.392428712,6.744323679999081,166105.41079673907,7.525114086675462,163437.90161272552,7.134718883337271,8.220236222870115,1.0,4,8
ratio_all_base_wide_rw1.35_cw1.20,all,base,wide,1.35,1.2,160770.392428712,6.744323679999081,166105.41079673907,7.525114086675462,163437.90161272552,7.134718883337271,8.220236222870115,1.0,4,8
ratio_all_base_business_rw1.35_cw1.15,all,base,business,1.35,1.15,160770.392428712,6.744323679999081,165694.6851104556,7.519578207765918,163232.5387695838,7.131950943882499,8.220444981941286,1.0,4,8
ratio_all_base_wide_rw1.35_cw1.15,all,base,wide,1.35,1.15,160770.392428712,6.744323679999081,165694.6851104556,7.519578207765918,163232.5387695838,7.131950943882499,8.220444981941286,1.0,4,8
ratio_all_base_mid_rw1.30_cw1.30,all,base,mid,1.3,1.3,155677.29732692358,6.6226281647771685,169383.5730404723,7.610079619146543,162530.43518369793,7.116353891961856,8.221198857803776,1.0,4,8
ratio_all_base_mid_rw1.20_cw1.00,all,base,mid,1.2,1.0,154606.2939617816,6.627518590876187,162971.33379076188,7.462766578754271,158788.81387627174,7.045142584815229,8.22301698827306,1.0,4,8
ratio_all_base_mid_rw1.20_cw1.20,all,base,mid,1.2,1.2,154606.2939617816,6.627518590876187,166053.7099239243,7.530000703220454,160330.00194285295,7.0787596470483205,8.223205439004449,1.0,4,8
ratio_all_flex_mid_rw1.30_cw1.20,all,flex,mid,1.3,1.2,155677.29732692358,6.6226281647771685,167512.29862202113,7.5966682953643865,161594.79797447234,7.109648230070778,8.224320673591363,1.0,4,8
ratio_all_base_business_rw1.35_cw1.10,all,base,business,1.35,1.1,160770.392428712,6.744323679999081,165799.855180241,7.524898801481706,163285.12380447652,7.134611240740393,8.224899905937939,1.0,4,8
ratio_all_base_wide_rw1.35_cw1.10,all,base,wide,1.35,1.1,160770.392428712,6.744323679999081,165799.855180241,7.524898801481706,163285.12380447652,7.134611240740393,8.224899905937939,1.0,4,8
ratio_all_base_business_rw1.35_cw1.25,all,base,business,1.35,1.25,160770.392428712,6.744323679999081,166935.71514053803,7.544801002869529,163853.05378462502,7.144562341434305,8.225151665419581,1.0,4,8
