iter	RMSE
1514	0.1254312697
1515	0.1253803348
1516	0.1253330481
1517	0.1252810169
1518	0.1252418831
1519	0.1252323371
1520	0.1252018878
1521	0.12514422
1522	0.125104665
1523	0.1250540369
1524	0.1249996372
1525	0.1249722282
1526	0.1249569604
1527	0.1249222176
1528	0.1248585837
1529	0.1248142372
1530	0.1247633994
1531	0.1247104254
1532	0.1246789586
1533	0.1246563851
1534	0.1246070822
1535	0.1245719603
1536	0.1245226089
1537	0.1244793889
1538	0.1244342641
1539	0.1243918055
1540	0.124353621
1541	0.1242903923
1542	0.1242469534
1543	0.1242410654
1544	0.1241962429
1545	0.1241887232
1546	0.1241628163
1547	0.1241182366
1548	0.1240615582
1549	0.1240156309
1550	0.1239885207
1551	0.1239379151
1552	0.1239138501
1553	0.123875973
1554	0.123846327
1555	0.1237942148
1556	0.1237755172
1557	0.1237163988
1558	0.1236838206
1559	0.1236513625
1560	0.1236145588
1561	0.12355258
1562	0.1234942308
1563	0.1234472392
1564	0.1234212766
1565	0.1234162548
1566	0.1233841432
1567	0.123350165
1568	0.1233244718
1569	0.1232870666
1570	0.1232411753
1571	0.1231868487
1572	0.1231502263
1573	0.1231075324
1574	0.123068885
1575	0.123056234
1576	0.1230142724
1577	0.1229596384
1578	0.1229176336
1579	0.122870472
1580	0.1228419264
1581	0.1227905209
1582	0.1227465909
1583	0.1227048815
1584	0.1226842071
1585	0.122666354
1586	0.1226136765
1587	0.1225814633
1588	0.1225614626
1589	0.1225428058
1590	0.1224875326
1591	0.1224635296
1592	0.1224105666
1593	0.1223759903
1594	0.1223378721
1595	0.1223239789
1596	0.1223015085
1597	0.1222463991
1598	0.1221921211
1599	0.1221579675
1600	0.1221358731
1601	0.1221093841
1602	0.1220643301
1603	0.1220009975
1604	0.121953447
1605	0.1219125935
1606	0.1218798577
1607	0.1218493087
1608	0.1218104132
1609	0.1217816978
1610	0.1217031642
1611	0.1216682232
1612	0.1216336353
1613	0.1215883994
1614	0.1215599637
1615	0.121531561
1616	0.1215013045
1617	0.1214566012
1618	0.1214391405
1619	0.121414701
1620	0.1213618915
1621	0.1213392759
1622	0.1212977144
1623	0.121267066
1624	0.1212391615
1625	0.1211994171
1626	0.1211811922
1627	0.1211494456
1628	0.1211211932
1629	0.1210529057
1630	0.1210002078
1631	0.1209871813
1632	0.1209501984
1633	0.1209358411
1634	0.1208902245
1635	0.1208794222
1636	0.1208742268
1637	0.1208185317
1638	0.1208016857
1639	0.1207887562
1640	0.1207507897
1641	0.1207282009
1642	0.1206942559
1643	0.1206444655
1644	0.1206132552
1645	0.1205694471
1646	0.1205321994
1647	0.1204820355
1648	0.1204336102
1649	0.1204149922
1650	0.1203583259
1651	0.1203300654
1652	0.1203072782
1653	0.1202628601
1654	0.1202339899
1655	0.1201879962
1656	0.1201250239
1657	0.1200812673
1658	0.1200421721
1659	0.1200065844
1660	0.119958726
1661	0.1199266306
1662	0.1198852473
1663	0.1198405681
1664	0.1197991864
1665	0.1197682919
1666	0.1197223358
1667	0.1196793163
1668	0.1196464406
1669	0.1195802898
1670	0.1195762455
1671	0.1195450276
1672	0.1195059812
1673	0.1194607978
1674	0.1193961524
1675	0.1193819174
1676	0.1193427949
1677	0.1193197957
1678	0.1192736373
1679	0.1192320072
1680	0.1191956075
1681	0.119147817
1682	0.1191030943
1683	0.1190922012
1684	0.1190548896
1685	0.1190186063
1686	0.1189771769
1687	0.1189278585
1688	0.1188959786
1689	0.1188360814
1690	0.1188080721
1691	0.1187642422
1692	0.1187420404
1693	0.1187381178
1694	0.1187147306
1695	0.118682987
1696	0.1186292226
1697	0.1186119452
1698	0.1185769168
1699	0.1185445813
1700	0.118508495
1701	0.1184710323
1702	0.1184140521
1703	0.1184088356
1704	0.1183879916
1705	0.1183383773
1706	0.1182868194
1707	0.1182472079
1708	0.1182200486
1709	0.118182961
1710	0.1181229728
1711	0.1180973418
1712	0.1180749183
1713	0.1180577184
1714	0.1179906441
1715	0.1179601263
1716	0.1179255066
1717	0.1178717857
1718	0.1178441198
1719	0.1178219485
1720	0.117788779
1721	0.1177498306
1722	0.117709824
1723	0.1176923772
1724	0.1176480474
1725	0.1175962108
1726	0.1175737024
1727	0.1175401338
1728	0.1175237254
1729	0.117477549
1730	0.1174598863
1731	0.1174336027
1732	0.1173839815
1733	0.1173457051
1734	0.117310548
1735	0.1172660226
1736	0.1172437956
1737	0.1172246765
1738	0.1171806259
1739	0.1171542585
1740	0.1171333074
1741	0.1170759675
1742	0.1170360728
1743	0.1169964547
1744	0.1169584266
1745	0.1169297945
1746	0.1168949526
1747	0.1168558412
1748	0.116826971
1749	0.116823615
1750	0.1167758418
1751	0.1167479518
1752	0.1167156387
1753	0.1166982167
1754	0.1166759277
1755	0.1166616366
1756	0.1166361175
1757	0.116599303
1758	0.1165778126
1759	0.1165369776
1760	0.1164796504
1761	0.1164464369
1762	0.1164208156
1763	0.1163838946
1764	0.1163225434
1765	0.1162830926
1766	0.11625484
1767	0.1162150348
1768	0.1161849129
1769	0.1161442054
1770	0.1161116429
1771	0.1160740239
1772	0.116045058
1773	0.1160024426
1774	0.115965268
1775	0.1159217626
1776	0.1158986081
1777	0.1158632965
1778	0.1158439687
1779	0.1158000826
1780	0.1157528946
1781	0.1157169449
1782	0.1157040664
1783	0.1156782667
1784	0.1156470305
1785	0.1156198548
1786	0.1155556012
1787	0.1155323024
1788	0.1154945663
1789	0.115470738
1790	0.1154444121
1791	0.1153975531
1792	0.115333033
1793	0.1153056084
1794	0.1152775257
1795	0.1152526088
1796	0.1152452313
1797	0.1152422888
1798	0.1151901419
1799	0.1151861808
1800	0.1151658526
1801	0.1151279837
1802	0.115121348
1803	0.1151031366
1804	0.1150880556
1805	0.1150436881
1806	0.1150069309
1807	0.1149825892
1808	0.1149607228
1809	0.1149190857
1810	0.1148761518
1811	0.1148140576
1812	0.1147616235
1813	0.1147361827
1814	0.1146953735
1815	0.1146755797
1816	0.1146383907
1817	0.1146091814
1818	0.1145729286
1819	0.1145490515
1820	0.1145232828
1821	0.1145057471
1822	0.1144796904
1823	0.114449762
1824	0.1144316342
1825	0.1144069611
1826	0.1143700831
1827	0.1143246416
1828	0.1142962957
1829	0.1142491064
1830	0.1142377255
1831	0.1142233059
1832	0.1141713357
1833	0.114112709
1834	0.1140834893
1835	0.1140419162
1836	0.1140034751
1837	0.1139715611
1838	0.1139414751
1839	0.1139154382
1840	0.113889377
1841	0.1138417616
1842	0.1138157156
1843	0.1137675656
1844	0.1137021094
1845	0.1136542216
1846	0.1136311283
1847	0.1136098854
1848	0.1135768275
1849	0.1135426772
1850	0.1134986996
1851	0.1134701229
1852	0.113435187
1853	0.1134048519
1854	0.1133781534
1855	0.1133435984
1856	0.1133308461
1857	0.1133051459
1858	0.1132874773
1859	0.1132694798
1860	0.113253755
1861	0.1132367848
1862	0.1132011227
1863	0.1131690752
1864	0.113136669
1865	0.1131281007
1866	0.1130971816
1867	0.1130741325
1868	0.113060086
1869	0.1130233395
1870	0.1129976159
1871	0.1129736216
1872	0.1129494332
1873	0.1129268304
1874	0.1129003333
1875	0.1128929896
1876	0.1128616318
1877	0.1128235186
1878	0.1127988257
1879	0.1127602577
1880	0.1127501088
1881	0.1127185206
1882	0.1126894733
1883	0.1126553411
1884	0.1126059624
1885	0.1125621484
1886	0.1125233491
1887	0.1124822082
1888	0.1124639734
1889	0.1124368307
1890	0.1123950417
1891	0.1123753732
1892	0.1123550908
1893	0.1123068845
1894	0.1122914123
1895	0.1122576155
1896	0.1122173464
1897	0.1121640467
1898	0.1121368999
1899	0.1121121229
1900	0.1120727031
1901	0.1120369606
1902	0.112014056
1903	0.1119813832
1904	0.111960954
1905	0.1119359301
1906	0.1118913746
1907	0.1118545688
1908	0.1118243526
1909	0.111790355
1910	0.1117378972
1911	0.1117096954
1912	0.111673049
1913	0.1116517722
1914	0.1116345615
1915	0.1116073382
1916	0.1115689138
1917	0.1115481961
1918	0.1115069077
1919	0.1114575149
1920	0.1114356147
1921	0.1114116426
1922	0.1113892576
1923	0.111369449
1924	0.111341956
1925	0.1113239404
1926	0.1112938178
1927	0.1112753421
1928	0.1112428
1929	0.1112095221
1930	0.1111682656
1931	0.1111353775
1932	0.11110909
1933	0.111087985
1934	0.1110584035
1935	0.1110339663
1936	0.1109911489
1937	0.1109589957
1938	0.1109556905
1939	0.1109284648
1940	0.110903832
1941	0.110872119
1942	0.1108508234
1943	0.1108141769
1944	0.1108027418
1945	0.1107739276
1946	0.1107470141
1947	0.1107221032
1948	0.1106895117
1949	0.1106643632
1950	0.1106358232
1951	0.1105881128
1952	0.1105652711
1953	0.1105199719
1954	0.1104772854
1955	0.1104385593
1956	0.1103966817
1957	0.1103658479
1958	0.1103456239
1959	0.1103221235
1960	0.1103116242
1961	0.1102668134
1962	0.1102208982
1963	0.110202839
1964	0.1101818557
1965	0.1101472714
1966	0.1101298247
1967	0.1100977296
1968	0.1100499172
1969	0.1100118109
1970	0.1099838764
1971	0.1099750998
1972	0.1099594122
1973	0.1099240166
1974	0.1098919117
1975	0.1098668685
1976	0.1098283161
1977	0.10978909
1978	0.1097560923
1979	0.1097362127
1980	0.1097064788
1981	0.1096775667
1982	0.109640214
1983	0.1096046002
1984	0.1095861059
1985	0.1095478055
1986	0.1095226378
1987	0.109501452
1988	0.1094861388
1989	0.1094430644
1990	0.1094304906
1991	0.1093927209
1992	0.1093594767
1993	0.1093232679
1994	0.1092777401
1995	0.1092435079
1996	0.1092060388
1997	0.1091925423
1998	0.1091776799
1999	0.1091246874
2000	0.1090919075
2001	0.1090516708
2002	0.1090281093
2003	0.1089960378
2004	0.1089450073
2005	0.108918375
2006	0.1088760983
2007	0.1088320416
2008	0.1088089835
2009	0.1087754063
2010	0.1087440518
2011	0.1087238978
2012	0.1086865517
2013	0.1086642359
2014	0.1086270735
2015	0.1085916702
2016	0.1085605901
2017	0.108522689
2018	0.1084918809
2019	0.1084497942
2020	0.1084227786
2021	0.1084010745
2022	0.1083631875
2023	0.1083349082
2024	0.1083173318
2025	0.1082941129
2026	0.1082736234
2027	0.1082580305
2028	0.1082363365
2029	0.1081993696
2030	0.1081717992
2031	0.108151964
2032	0.1081153565
2033	0.108092429
2034	0.1080652688
2035	0.1080615099
2036	0.1080261548
2037	0.1080117251
2038	0.1079753748
2039	0.1079347146
2040	0.1079069176
2041	0.1078765417
2042	0.1078603306
2043	0.107848114
2044	0.1078402678
2045	0.1077988283
2046	0.1077667953
2047	0.1077482791
2048	0.1077198181
2049	0.1077002389
2050	0.1076667492
2051	0.1076433434
2052	0.1076033716
2053	0.1075756506
2054	0.1075270841
2055	0.107480894
2056	0.1074517084
2057	0.1074306438
2058	0.1073950743
2059	0.1073733474
2060	0.1073510061
2061	0.1073063062
2062	0.1072886498
2063	0.1072699438
2064	0.1072448576
2065	0.1072158239
2066	0.1071649667
2067	0.1071189831
2068	0.1070820683
2069	0.1070615621
2070	0.1070342545
2071	0.1069949307
2072	0.1069632565
2073	0.106935473
2074	0.1068974969
2075	0.106867778
2076	0.1068518982
2077	0.1068084013
2078	0.106789095
2079	0.1067604891
2080	0.1067392373
2081	0.1067157268
2082	0.1066906259
2083	0.1066748456
2084	0.1066467262
2085	0.1066071307
2086	0.1065871731
2087	0.1065620014
2088	0.1065261581
2089	0.1064867274
2090	0.106465875
2091	0.1064291833
2092	0.1063964598
2093	0.1063702958
2094	0.1063358604
2095	0.1063067176
2096	0.1062749741
2097	0.1062690465
2098	0.1062357612
2099	0.1062084755
2100	0.1061699457
2101	0.1061371559
2102	0.1061020654
2103	0.1060747455
2104	0.1060542304
2105	0.1059976218
2106	0.1059867961
2107	0.1059759892
2108	0.1059267895
2109	0.1059053374
2110	0.1058816407
2111	0.1058453696
2112	0.1058106932
2113	0.1057813555
2114	0.1057479634
2115	0.1056954136
2116	0.1056673691
2117	0.1056578898
2118	0.1056325572
2119	0.1055906716
2120	0.1055469733
2121	0.1055206709
2122	0.1054947277
2123	0.1054711406
2124	0.1054544976
2125	0.1054526307
2126	0.1054359266
2127	0.1054160589
2128	0.1053823257
2129	0.1053611576
2130	0.1053242736
2131	0.1052855603
2132	0.1052523256
2133	0.1052158076
2134	0.105176467
2135	0.1051540435
2136	0.1051381798
2137	0.1050926498
2138	0.1050557019
2139	0.1050110347
2140	0.1049867624
2141	0.1049702462
2142	0.1049442764
2143	0.1049215136
2144	0.1049123567
2145	0.1048791282
2146	0.1048411133
2147	0.1048050968
2148	0.104763743
2149	0.1047236971
2150	0.1047006439
2151	0.1046751563
2152	0.1046644871
2153	0.104654072
2154	0.1046371564
2155	0.1046206189
2156	0.1045993611
2157	0.1045690214
2158	0.1045423054
2159	0.1045226758
2160	0.1045007513
2161	0.1044831522
2162	0.1044731213
2163	0.1044570918
2164	0.1044210259
2165	0.1044043113
2166	0.1043765486
2167	0.1043422172
2168	0.1043284148
2169	0.1042869879
2170	0.1042532969
2171	0.1042255706
2172	0.1041614693
2173	0.1041505236
2174	0.1041169785
2175	0.104091993
2176	0.1040683862
2177	0.104037433
2178	0.1040152123
2179	0.1039911273
2180	0.1039693117
2181	0.1039358131
2182	0.1039165145
2183	0.1038863451
2184	0.1038582735
2185	0.1038432742
2186	0.1038265261
2187	0.1037979102
2188	0.1037926821
2189	0.1037518491
2190	0.1037362782
2191	0.1037060829
2192	0.1036840512
2193	0.1036698967
2194	0.103653079
2195	0.1036237592
2196	0.1036061193
2197	0.1035756393
2198	0.1035507123
2199	0.1035267137
2200	0.1034818373
2201	0.1034649812
2202	0.1034348287
2203	0.1034069204
2204	0.103389234
2205	0.1033681403
2206	0.1033269204
2207	0.1032967299
2208	0.1032613494
2209	0.1032454451
2210	0.1032204106
2211	0.1032097963
2212	0.1031831045
2213	0.1031657995
2214	0.1031429109
2215	0.1031049498
2216	0.1030650022
2217	0.1030289496
2218	0.103014883
2219	0.1029768453
2220	0.1029435088
2221	0.1029185428
2222	0.1028958532
2223	0.1028746796
2224	0.1028486299
2225	0.1028291826
2226	0.1027833705
2227	0.1027713896
2228	0.1027545046
2229	0.1027339487
2230	0.1026969885
2231	0.1026673597
2232	0.1026288241
2233	0.1026222542
2234	0.1026019561
2235	0.1025775444
2236	0.1025538273
2237	0.1025366896
2238	0.1025174903
2239	0.1024922339
2240	0.1024529182
2241	0.1024057382
2242	0.1023800563
2243	0.1023525463
2244	0.1023169251
2245	0.102283068
2246	0.1022582361
2247	0.102248403
2248	0.102207716
2249	0.1021765753
2250	0.1021718469
2251	0.1021598102
2252	0.102115335
2253	0.1020772977
2254	0.1020513089
2255	0.1020184586
2256	0.1019999256
2257	0.1019728961
2258	0.1019434033
2259	0.1019130384
2260	0.1018800029
2261	0.1018564328
2262	0.101832221
2263	0.1018251147
2264	0.1017954098
2265	0.1017745428
2266	0.1017363177
2267	0.1017171039
2268	0.1016938784
2269	0.1016669371
2270	0.1016517003
2271	0.1016191469
2272	0.1015996316
2273	0.1015765579
2274	0.1015439796
2275	0.1015252546
2276	0.1014973288
2277	0.1014730196
2278	0.1014552234
2279	0.1014509223
2280	0.1014200547
2281	0.101392759
2282	0.1013495128
2283	0.1013124794
2284	0.1012833052
2285	0.1012650691
2286	0.1012377929
2287	0.1012160608
2288	0.101192511
2289	0.1011721352
2290	0.101146504
2291	0.1011319898
2292	0.1011082503
2293	0.101090545
2294	0.1010654317
2295	0.1010379393
2296	0.1010050875
2297	0.1009829232
2298	0.1009558684
2299	0.1009485021
2300	0.1009388877
2301	0.1009017114
2302	0.100888396
2303	0.1008656807
2304	0.1008397544
2305	0.1008130293
2306	0.1007705946
2307	0.1007357159
2308	0.1007064803
2309	0.1006855639
2310	0.1006610767
2311	0.1006501284
2312	0.1006338776
2313	0.1006188152
2314	0.1005915625
2315	0.1005670407
2316	0.1005346626
2317	0.1005064558
2318	0.1004678248
2319	0.1004339405
2320	0.1004160019
2321	0.1003954041
2322	0.1003571719
2323	0.1003377012
2324	0.1003138485
2325	0.100292119
2326	0.1002757564
2327	0.1002531108
2328	0.1002263027
2329	0.100210685
2330	0.1001784873
2331	0.1001654039
2332	0.1001485717
2333	0.1001181397
2334	0.1000957859
2335	0.1000691209
2336	0.1000481171
2337	0.1000265796
2338	0.09999560608
2339	0.09995426981
2340	0.09992095276
2341	0.09988899907
2342	0.09987616863
2343	0.09984766745
2344	0.09981536725
2345	0.09980521732
2346	0.09976988132
2347	0.09975106257
2348	0.09972676334
2349	0.09970593495
2350	0.09968131642
2351	0.09964404856
2352	0.09962240966
2353	0.09960001245
2354	0.09958435093
2355	0.09955289267
2356	0.09953442643
2357	0.0995102372
2358	0.09947525004
2359	0.09945647615
2360	0.09943611412
2361	0.09939975452
2362	0.0993831625
2363	0.09935009055
2364	0.09932422229
2365	0.09930037933
2366	0.09928271725
2367	0.0992552849
2368	0.09923440163
2369	0.09922233942
2370	0.09920880874
2371	0.09918416069
2372	0.09916424511
2373	0.09915373245
2374	0.09913181153
2375	0.0991116297
2376	0.09908708986
2377	0.09905540759
2378	0.09903785418
2379	0.09901217652
2380	0.09898087888
2381	0.0989546921
2382	0.09892617745
2383	0.09888251889
2384	0.09884779235
2385	0.09883118788
2386	0.09881828009
2387	0.09879105639
2388	0.09876925541
2389	0.09875180032
2390	0.09873144526
2391	0.09869519024
2392	0.09865319763
2393	0.09863019571
2394	0.09860254603
2395	0.09857801404
2396	0.09855356248
2397	0.0985061566
2398	0.0984826528
2399	0.09846221104
2400	0.09844649748
2401	0.09843410932
2402	0.09840811631
2403	0.09836991084
2404	0.09833101063
2405	0.09832702018
2406	0.09831005613
2407	0.09828815265
2408	0.09826380996
2409	0.09823781975
2410	0.09821889986
2411	0.09818784071
2412	0.09815933066
2413	0.09815470353
2414	0.09812703184
2415	0.09810167956
2416	0.09808876344
2417	0.09806823725
2418	0.09804333451
2419	0.09801782862
2420	0.0979984324
2421	0.09798135221
2422	0.09796046572
2423	0.09794363101
2424	0.09790916928
2425	0.09788604541
2426	0.0978677089
2427	0.0978330253
2428	0.09781400043
2429	0.09779547267
2430	0.09777953479
2431	0.0977591238
2432	0.09774971908
2433	0.09772348643
2434	0.09771651908
2435	0.09770179599
2436	0.09768071891
2437	0.09767066744
2438	0.09765428727
2439	0.09763303804
2440	0.09761734814
2441	0.09759672846
2442	0.09756628504
2443	0.09753744566
2444	0.09751796616
2445	0.09750015879
2446	0.09746640948
2447	0.09743315075
2448	0.09741300769
2449	0.09736904172
2450	0.09734931224
2451	0.09732884533
2452	0.0973062738
2453	0.09728413355
2454	0.09725969723
2455	0.09722542462
2456	0.09719261667
2457	0.09718190483
2458	0.09715943294
2459	0.09714390498
2460	0.09710662113
2461	0.09708536093
2462	0.09706676053
2463	0.09702302078
2464	0.09700162923
2465	0.09698815257
2466	0.09696749384
2467	0.0969389752
2468	0.09691925793
2469	0.09687554542
2470	0.09685066635
2471	0.0968221274
2472	0.09680018932
2473	0.09679047049
2474	0.09677323081
2475	0.09676005539
2476	0.09673984449
2477	0.09671443961
2478	0.09669330181
2479	0.09666882097
2480	0.09664788993
2481	0.09661241642
2482	0.09658383413
2483	0.09656598437
2484	0.09654023536
2485	0.09653091545
2486	0.09650423152
2487	0.09647638394
2488	0.09644514327
2489	0.09641628295
2490	0.09639777021
2491	0.09638364066
2492	0.09636379184
2493	0.09634804084
2494	0.09632666364
2495	0.09629906699
2496	0.09628145467
2497	0.09626937416
2498	0.09625120673
2499	0.09623627119
2500	0.09621469308
2501	0.09620750243
2502	0.09619941205
2503	0.09617514344
2504	0.09613718277
2505	0.09611912976
2506	0.09609901239
2507	0.09605499435
2508	0.09603365305
2509	0.0960171482
2510	0.09600033534
2511	0.09597715874
2512	0.09596314192
2513	0.09594313941
2514	0.09592848972
2515	0.0959067504
2516	0.09589131609
2517	0.09586861251
2518	0.09584922275
2519	0.09583400847
2520	0.09581448685
2521	0.09580038787
2522	0.0957771665
2523	0.09576808566
2524	0.09574066672
2525	0.095718384
2526	0.09569895728
2527	0.09567816371
2528	0.09566623373
2529	0.09563772013
2530	0.0956174033
2531	0.09559632142
2532	0.095582851
2533	0.09556077187
2534	0.09553333403
2535	0.09551242248
2536	0.0954919249
2537	0.09547515769
2538	0.09542385815
2539	0.09541415142
2540	0.09539862497
2541	0.0953724692
2542	0.09531755326
2543	0.09529962986
2544	0.09526258877
2545	0.09523772165
2546	0.09522248687
2547	0.09521318642
2548	0.09520319025
2549	0.09515840121
2550	0.09512464879
2551	0.09510602133
2552	0.09508991291
2553	0.09506086616
2554	0.09504531979
2555	0.09503130382
2556	0.09500384351
2557	0.09496944087
2558	0.09495193896
2559	0.09492813921
2560	0.09491043435
2561	0.09487521145
2562	0.09486067355
2563	0.09485022393
2564	0.09482951191
2565	0.09479928379
2566	0.09478177942
2567	0.09475266076
2568	0.09474253794
2569	0.09472300853
2570	0.09471006879
2571	0.09468672447
2572	0.09466496799
2573	0.09464189248
2574	0.09461925714
2575	0.09460128342
2576	0.09459238568
2577	0.09456601311
2578	0.09454793747
2579	0.09451842281
2580	0.0945001265
2581	0.0944802439
2582	0.09444794366
2583	0.09442367921
2584	0.09438860324
2585	0.09435361741
2586	0.09433947949
2587	0.0943132296
2588	0.09428406022
2589	0.0942659866
2590	0.09425100703
2591	0.0942128816
2592	0.0942033968
2593	0.09418402632
2594	0.09416477841
2595	0.09414210937
2596	0.09411572858
2597	0.0940752547
2598	0.09406970185
2599	0.09404925436
2600	0.09403616633
2601	0.09401303493
2602	0.0939674063
2603	0.09392591865
2604	0.09391117885
2605	0.09389802898
2606	0.0938824282
2607	0.09386939989
2608	0.0938414947
2609	0.09381525096
2610	0.09380055603
2611	0.093777981
2612	0.09374476932
2613	0.09371438275
2614	0.09369207124
2615	0.09366991718
2616	0.09365352094
2617	0.09362321187
2618	0.09361300759
2619	0.09358647251
2620	0.0935749839
2621	0.09354941423
2622	0.09350141711
2623	0.09347136964
2624	0.09345649459
2625	0.09344446468
2626	0.09343313835
2627	0.09339619024
2628	0.09337064515
2629	0.09335516303
2630	0.09332838953
2631	0.09330449031
2632	0.09328884992
2633	0.09327332265
2634	0.09326166673
2635	0.09323062016
2636	0.0932136346
2637	0.09319768116
2638	0.0931860485
2639	0.09316016706
2640	0.09312570569
2641	0.09310901086
2642	0.09309363827
2643	0.09307643046
2644	0.09305739345
2645	0.09304324781
2646	0.09303218812
2647	0.09299431872
2648	0.09297862157
2649	0.09295080307
2650	0.09292783618
2651	0.09290180586
2652	0.09283641875
2653	0.09280520786
2654	0.09279076256
2655	0.09276828726
2656	0.09275911554
2657	0.09271560466
2658	0.09269802909
2659	0.09268783639
2660	0.09267402926
2661	0.09265349968
2662	0.09263710357
2663	0.09262327234
2664	0.09260859031
2665	0.09259120201
2666	0.09257460834
2667	0.09255437551
2668	0.0925298974
2669	0.09251502765
2670	0.09248099882
2671	0.09245179832
2672	0.09243417227
2673	0.0924179701
2674	0.09237950413
2675	0.09235480177
2676	0.09234282649
2677	0.09231655964
2678	0.09229024925
2679	0.092276583
2680	0.09226217441
2681	0.09223571471
2682	0.09219736537
2683	0.09216712815
2684	0.09212903274
2685	0.09211308451
2686	0.09210386338
2687	0.09207293095
2688	0.09203520767
2689	0.09200644189
2690	0.09200038246
2691	0.09195307265
2692	0.09192412486
2693	0.09190821111
2694	0.09189967122
2695	0.09188604219
2696	0.09186541106
2697	0.09184748001
2698	0.09183242677
2699	0.0918024246
2700	0.09176717278
2701	0.09175056002
2702	0.09172590395
2703	0.09170817279
2704	0.09169002655
2705	0.09167040694
2706	0.09164820804
2707	0.09161830269
2708	0.09160073571
2709	0.091573501
2710	0.09156118803
2711	0.09154224973
2712	0.091524503
2713	0.09150744922
2714	0.0914652372
2715	0.09144070442
2716	0.09142914702
2717	0.09139205086
2718	0.09137203822
2719	0.09134631483
2720	0.0913323132
2721	0.09129403252
2722	0.09126011233
2723	0.09124751892
2724	0.09122960087
2725	0.09120955966
2726	0.09118691605
2727	0.09115174671
2728	0.091123982
2729	0.09109166801
2730	0.09107355539
2731	0.09106859451
2732	0.09105187492
2733	0.09103501191
2734	0.09103129034
2735	0.0909901245
2736	0.09095105479
2737	0.09093658157
2738	0.09091545704
2739	0.09089152977
2740	0.09086202863
2741	0.09083455517
2742	0.09082300288
2743	0.0907899032
2744	0.09077696757
2745	0.09074581348
2746	0.09072614656
2747	0.09070631137
2748	0.09067777277
2749	0.09066136772
2750	0.09064737544
2751	0.09063724116
2752	0.09061474532
2753	0.09059138061
2754	0.09057678378
2755	0.09055720281
2756	0.09054227489
2757	0.09052334189
2758	0.0904838702
2759	0.09044428609
2760	0.09042625349
2761	0.09041379135
2762	0.09039085669
2763	0.09036727094
2764	0.09034919348
2765	0.09031881156
2766	0.09029433119
2767	0.09027666637
2768	0.09024392713
2769	0.09022910079
2770	0.09020685099
2771	0.09019923297
2772	0.09017211309
2773	0.09014591475
2774	0.0901186913
2775	0.09009141408
2776	0.09006462034
2777	0.09005348457
2778	0.09002463554
2779	0.09000458959
2780	0.0899817318
2781	0.08996586547
2782	0.08995022809
2783	0.08992654909
2784	0.08991137971
2785	0.08989172653
2786	0.0898722818
2787	0.08985488323
2788	0.08982479579
2789	0.08981411911
2790	0.08980043092
2791	0.08977537369
2792	0.089762201
2793	0.08973114794
2794	0.08970409717
2795	0.08967687245
2796	0.089639001
2797	0.08962480866
2798	0.08961062049
2799	0.08959052453
2800	0.08956242307
2801	0.08954475298
2802	0.08953242891
2803	0.08947480621
2804	0.08943960177
2805	0.08941729198
2806	0.08941103712
2807	0.08939477541
2808	0.0893795963
2809	0.08936593036
2810	0.08934356447
2811	0.08932242319
2812	0.0893018004
2813	0.0892879589
2814	0.08926923759
2815	0.08925257419
2816	0.08922719852
2817	0.0892167275
2818	0.08920809495
2819	0.0891799203
2820	0.08916654106
2821	0.08914079695
2822	0.08911080609
2823	0.08909690446
2824	0.08908107557
2825	0.08906313885
2826	0.08903834942
2827	0.08902250974
2828	0.08901102624
2829	0.08898503201
2830	0.08895975987
2831	0.08893966547
2832	0.08892298669
2833	0.08891165541
2834	0.08888118475
2835	0.08886987336
2836	0.08886067857
2837	0.08880978867
2838	0.08879204922
2839	0.08876990658
2840	0.08875183269
2841	0.0887375133
2842	0.08872124482
2843	0.08870672097
2844	0.08868111277
2845	0.08865458885
2846	0.08864715521
2847	0.08863743231
2848	0.08862494702
2849	0.08860227589
2850	0.08858755937
2851	0.08857525307
2852	0.08856271559
2853	0.08853936917
2854	0.08851191408
2855	0.08849500957
2856	0.08847736878
2857	0.08846074649
2858	0.08844931495
2859	0.08842503495
2860	0.08841031182
2861	0.08839953905
2862	0.08839089765
2863	0.08837711027
2864	0.08836272168
2865	0.08835211824
2866	0.08832418952
2867	0.08830626579
2868	0.08829142558
2869	0.08826069553
2870	0.08821979859
2871	0.08820199272
2872	0.08818584747
2873	0.08816872904
2874	0.08815409345
2875	0.08814287327
2876	0.08813018237
2877	0.08810899873
2878	0.08808497916
2879	0.08807082657
2880	0.08805845732
2881	0.08803935439
2882	0.08801536931
2883	0.08799513264
2884	0.08797657866
2885	0.08796067433
2886	0.08792133174
2887	0.08790891168
2888	0.08788068823
2889	0.08785616684
2890	0.08784301688
2891	0.08782337054
2892	0.08780868394
2893	0.08779335984
2894	0.0877775445
2895	0.08774277283
2896	0.0877066165
2897	0.08768584318
2898	0.0876649966
2899	0.08764318252
2900	0.08762278146
2901	0.08761349086
2902	0.0875778888
2903	0.08755831997
2904	0.08754590083
2905	0.08752920337
2906	0.08751081231
2907	0.08749414345
2908	0.08746905828
2909	0.08745038772
2910	0.08743122473
2911	0.08741506037
2912	0.08738999777
2913	0.087368714
2914	0.08735335295
2915	0.08732845233
2916	0.0873166252
2917	0.08729951819
2918	0.08727471666
2919	0.08726104225
2920	0.08725317646
2921	0.08724188299
