iter	RMSE
1513	0.1738314041
1514	0.1737949137
1515	0.1737382443
1516	0.1737042416
1517	0.1736818872
1518	0.1736518573
1519	0.1736065065
1520	0.1735704013
1521	0.173544775
1522	0.1735101342
1523	0.1734718698
1524	0.173420119
1525	0.173371708
1526	0.1733554741
1527	0.1733340296
1528	0.1732914632
1529	0.1732646379
1530	0.1732249119
1531	0.1732067648
1532	0.1731644759
1533	0.1731117041
1534	0.1730990063
1535	0.173085506
1536	0.1730223547
1537	0.1729777697
1538	0.1729212699
1539	0.1728742549
1540	0.1728324536
1541	0.1727807699
1542	0.1727581068
1543	0.1727098726
1544	0.1726791232
1545	0.1726399974
1546	0.1726172533
1547	0.1725884527
1548	0.1725388819
1549	0.1725196692
1550	0.1724812138
1551	0.1724632425
1552	0.1724159083
1553	0.1723641667
1554	0.1723105848
1555	0.1722530486
1556	0.1722192791
1557	0.1721692946
1558	0.1721321075
1559	0.1721073397
1560	0.1720607362
1561	0.1720324766
1562	0.1719862478
1563	0.1719477442
1564	0.1718921896
1565	0.1718416546
1566	0.1718244697
1567	0.1717924659
1568	0.171762438
1569	0.1717041596
1570	0.1716604682
1571	0.1716110044
1572	0.1715864619
1573	0.1715415566
1574	0.1714816115
1575	0.1714390005
1576	0.1713931331
1577	0.171362888
1578	0.171332586
1579	0.1713057611
1580	0.1712692822
1581	0.1712367426
1582	0.1712083821
1583	0.1711992437
1584	0.1711891741
1585	0.1711665126
1586	0.1711180671
1587	0.1710809434
1588	0.1710227856
1589	0.1709809326
1590	0.1709482407
1591	0.1709211336
1592	0.1708971513
1593	0.1708584672
1594	0.1708230449
1595	0.1707929325
1596	0.1707561144
1597	0.1707219995
1598	0.1707058302
1599	0.1706753278
1600	0.1706520893
1601	0.1706218989
1602	0.170607915
1603	0.1705927471
1604	0.1705591552
1605	0.1705230216
1606	0.1704730078
1607	0.1704332557
1608	0.1704049293
1609	0.1703903763
1610	0.1703426592
1611	0.1703212721
1612	0.1702966366
1613	0.1702475975
1614	0.1702050901
1615	0.1701690845
1616	0.1701520845
1617	0.1701302198
1618	0.1700935406
1619	0.170054603
1620	0.1699940071
1621	0.1699709612
1622	0.1699584273
1623	0.1698759514
1624	0.1698407283
1625	0.1697820594
1626	0.169744879
1627	0.1697036778
1628	0.1696686139
1629	0.169626892
1630	0.1695648177
1631	0.1695359848
1632	0.1694911669
1633	0.1694642961
1634	0.1694274515
1635	0.1693621975
1636	0.1693205601
1637	0.169263863
1638	0.1692367189
1639	0.1692044297
1640	0.1691648533
1641	0.1691341897
1642	0.1690830222
1643	0.1690564937
1644	0.1690286556
1645	0.1689863293
1646	0.1689537065
1647	0.1689289218
1648	0.1688931522
1649	0.1688314443
1650	0.1688109494
1651	0.1687588216
1652	0.1687366973
1653	0.1686956566
1654	0.1686599266
1655	0.1686235065
1656	0.1686020248
1657	0.1685837992
1658	0.168553004
1659	0.1684874739
1660	0.168457263
1661	0.1684338987
1662	0.1684116208
1663	0.1683602993
1664	0.168335168
1665	0.16830538
1666	0.1682825416
1667	0.1682607747
1668	0.1682201365
1669	0.1682032144
1670	0.1681597296
1671	0.1681303363
1672	0.1680654404
1673	0.1680164812
1674	0.1679710893
1675	0.1679365247
1676	0.1678873038
1677	0.1678420348
1678	0.1678001783
1679	0.1677442851
1680	0.1677139583
1681	0.1676783685
1682	0.1676399591
1683	0.1675924421
1684	0.1675503207
1685	0.1675014981
1686	0.1674716519
1687	0.1674412583
1688	0.1674298641
1689	0.1673946131
1690	0.1673742471
1691	0.1673215424
1692	0.1672986887
1693	0.1672438475
1694	0.1672239696
1695	0.167161138
1696	0.1671369215
1697	0.1670862263
1698	0.1670307058
1699	0.1669975911
1700	0.1669589466
1701	0.1669043267
1702	0.166858346
1703	0.1668293924
1704	0.1668228691
1705	0.1667756874
1706	0.1667690099
1707	0.1667381637
1708	0.1666974615
1709	0.166643982
1710	0.1666060094
1711	0.166576909
1712	0.1665487427
1713	0.1665157107
1714	0.1664567087
1715	0.1664131435
1716	0.1663639364
1717	0.166342544
1718	0.1662988888
1719	0.1662686476
1720	0.1662473703
1721	0.1661940553
1722	0.1661719748
1723	0.166142982
1724	0.1661061682
1725	0.1660631464
1726	0.1660189093
1727	0.1660104219
1728	0.1659615218
1729	0.1659463004
1730	0.1658991254
1731	0.1658585849
1732	0.1658202234
1733	0.1657935101
1734	0.1657735197
1735	0.1657186377
1736	0.1656651331
1737	0.1656327919
1738	0.1655997991
1739	0.1655663438
1740	0.1655417767
1741	0.1655279324
1742	0.1655126883
1743	0.165484727
1744	0.1654353331
1745	0.1654040182
1746	0.1653568542
1747	0.1653112613
1748	0.165282609
1749	0.1652284112
1750	0.1652014486
1751	0.1651801342
1752	0.1651407187
1753	0.1651012803
1754	0.1650741098
1755	0.1650520723
1756	0.1650010352
1757	0.1649680446
1758	0.1649584034
1759	0.1649235408
1760	0.1649032561
1761	0.1648749197
1762	0.1648630587
1763	0.1648243186
1764	0.1647776986
1765	0.1647295081
1766	0.1647130233
1767	0.1646693944
1768	0.1646450636
1769	0.1646072555
1770	0.1645942666
1771	0.164575932
1772	0.1645240378
1773	0.1644797225
1774	0.1644749464
1775	0.1644439854
1776	0.1644233055
1777	0.1644092192
1778	0.1643499939
1779	0.1643002806
1780	0.1642579426
1781	0.1642493701
1782	0.1642089564
